Acquired on 7/10/2022 at 18:48:00
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52521423E+003	-2.69312096E+001	2.02711765E-003	-2.69312096E+001	-2.75398979E+001	-3.57658997E+001	2.99888248E+001	
1.52521924E+003	-2.69107800E+001	2.03667628E-003	-2.69107800E+001	-2.75156612E+001	-3.57708435E+001	2.99879341E+001	
1.52522424E+003	-2.69308949E+001	2.02726480E-003	-2.69308949E+001	-2.75469360E+001	-3.57170334E+001	2.99881115E+001	
1.52522925E+003	-2.69180527E+001	2.03326787E-003	-2.69180527E+001	-2.75277290E+001	-3.57461967E+001	2.99897327E+001	
1.52523401E+003	-2.68989677E+001	2.04222323E-003	-2.68989677E+001	-2.75014801E+001	-3.57749329E+001	2.99904861E+001	
1.52523901E+003	-2.69206333E+001	2.03206018E-003	-2.69206333E+001	-2.75330448E+001	-3.57306633E+001	2.99883976E+001	
1.52524402E+003	-2.69199219E+001	2.03239289E-003	-2.69199219E+001	-2.75319633E+001	-3.57323952E+001	2.99871521E+001	
1.52524890E+003	-2.69063740E+001	2.03874428E-003	-2.69063740E+001	-2.75111008E+001	-3.57674675E+001	2.99879112E+001	
1.52525391E+003	-2.69286575E+001	2.02830927E-003	-2.69286575E+001	-2.75390129E+001	-3.57522812E+001	2.99877796E+001	
1.52525879E+003	-2.69397774E+001	2.02312274E-003	-2.69397774E+001	-2.75548744E+001	-3.57321053E+001	2.99883270E+001	
1.52526379E+003	-2.69203224E+001	2.03220616E-003	-2.69203224E+001	-2.75311737E+001	-3.57406578E+001	2.99899273E+001	
1.52526868E+003	-2.69007664E+001	2.04137829E-003	-2.69007664E+001	-2.75074730E+001	-3.57486382E+001	2.99894352E+001	
1.52527368E+003	-2.68931389E+001	2.04496621E-003	-2.68931389E+001	-2.75008373E+001	-3.57344093E+001	2.99888344E+001	
1.52527869E+003	-2.69151707E+001	2.03461852E-003	-2.69151707E+001	-2.75293083E+001	-3.57138100E+001	2.99894867E+001	
1.52528357E+003	-2.69382877E+001	2.02381657E-003	-2.69382877E+001	-2.75520687E+001	-3.57392845E+001	2.99883213E+001	
1.52528845E+003	-2.69254341E+001	2.02981522E-003	-2.69254341E+001	-2.75321579E+001	-3.57732086E+001	2.99874592E+001	
1.52529346E+003	-2.69338818E+001	2.02587061E-003	-2.69338818E+001	-2.75468521E+001	-3.57402153E+001	2.99895267E+001	
1.52529846E+003	-2.69627724E+001	2.01243907E-003	-2.69627724E+001	-2.75816383E+001	-3.57304039E+001	2.99905128E+001	
