Acquired on 12/7/2021 at 15:35:20
Calibrated on 12/6/2021 at 10:52:20
Device Descriptor:  [none]
Scan Range (nm):  1545.529  --  1588.289
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030926
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  8192
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.54574744E+003	-3.76677284E+001	1.71090927E-004	-3.76677284E+001	-5.36630325E+001	-3.77783356E+001	3.71866989E+001	
1.54575256E+003	-3.76182175E+001	1.73052642E-004	-3.76182175E+001	-5.35824394E+001	-3.77296257E+001	3.71859016E+001	
1.54575769E+003	-3.75967560E+001	1.73910012E-004	-3.75967560E+001	-5.34982834E+001	-3.77098045E+001	3.71839371E+001	
1.54576270E+003	-3.76530495E+001	1.71670312E-004	-3.76530495E+001	-5.36667061E+001	-3.77631798E+001	3.71856613E+001	
1.54576782E+003	-3.76982918E+001	1.69891195E-004	-3.76982918E+001	-5.37916946E+001	-3.78063927E+001	3.71856041E+001	
1.54577283E+003	-3.76566811E+001	1.71526743E-004	-3.76566811E+001	-5.37720490E+001	-3.77642326E+001	3.71873436E+001	
1.54577795E+003	-3.76164513E+001	1.73123030E-004	-3.76164513E+001	-5.36595955E+001	-3.77258263E+001	3.71851006E+001	
1.54578308E+003	-3.75641937E+001	1.75218869E-004	-3.75641937E+001	-5.33550453E+001	-3.76801987E+001	3.71847420E+001	
1.54578821E+003	-3.76569901E+001	1.71514534E-004	-3.76569901E+001	-5.34895172E+001	-3.77718773E+001	3.71846542E+001	
1.54579309E+003	-3.76784668E+001	1.70668456E-004	-3.76784668E+001	-5.35858459E+001	-3.77913628E+001	3.71845131E+001	
1.54579822E+003	-3.76958427E+001	1.69986975E-004	-3.76958427E+001	-5.37691422E+001	-3.78044548E+001	3.71880455E+001	
1.54580334E+003	-3.76914597E+001	1.70158673E-004	-3.76914597E+001	-5.37181931E+001	-3.78012543E+001	3.71841507E+001	
1.54580847E+003	-3.76098938E+001	1.73384702E-004	-3.76098938E+001	-5.35148239E+001	-3.77228508E+001	3.71849289E+001	
1.54581360E+003	-3.76649895E+001	1.71198990E-004	-3.76649895E+001	-5.35496483E+001	-3.77784843E+001	3.71852531E+001	
1.54581848E+003	-3.77021866E+001	1.69738909E-004	-3.77021866E+001	-5.35579720E+001	-3.78164482E+001	3.71857071E+001	
1.54582361E+003	-3.77422791E+001	1.68179176E-004	-3.77422791E+001	-5.38218689E+001	-3.78507309E+001	3.71869774E+001	
1.54582874E+003	-3.76783257E+001	1.70674059E-004	-3.76783257E+001	-5.36630630E+001	-3.77891998E+001	3.71854591E+001	
1.54583386E+003	-3.76524124E+001	1.71695516E-004	-3.76524086E+001	-5.36017456E+001	-3.77642059E+001	3.71863976E+001	
1.54583899E+003	-3.76892776E+001	1.70244282E-004	-3.76892776E+001	-5.36217690E+001	-3.78015099E+001	3.71829987E+001	
1.54584399E+003	-3.76604919E+001	1.71376378E-004	-3.76604919E+001	-5.35603752E+001	-3.77735825E+001	3.71860313E+001	
