Acquired on 7/10/2022 at 21:42:41
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52500159E+003	-3.54092255E+001	2.87791190E-004	-3.54092255E+001	-4.36045685E+001	-3.61228027E+001	3.08331985E+001	
1.52500659E+003	-3.51059914E+001	3.08603543E-004	-3.51059914E+001	-3.57464981E+001	-4.37349091E+001	3.08331985E+001	
1.52501160E+003	-3.36387291E+001	4.32640314E-004	-3.36387291E+001	-3.43890495E+001	-4.16338654E+001	2.99797077E+001	
1.52501648E+003	-3.60184250E+001	2.50125333E-004	-3.60184212E+001	-3.68599510E+001	-4.35595512E+001	3.00171738E+001	
1.52502136E+003	-3.53001366E+001	2.95111677E-004	-3.53001366E+001	-3.59969025E+001	-4.35908318E+001	2.99659233E+001	
1.52502637E+003	-3.44851913E+001	3.56025324E-004	-3.44851913E+001	-3.51111946E+001	-4.32065048E+001	2.99669647E+001	
1.52503137E+003	-3.51517982E+001	3.05365538E-004	-3.51517982E+001	-3.59283562E+001	-4.30104065E+001	3.00104580E+001	
1.52503625E+003	-3.51825294E+001	3.03212495E-004	-3.51825294E+001	-3.59477539E+001	-4.30994797E+001	2.99834461E+001	
1.52504114E+003	-3.48856735E+001	3.24662891E-004	-3.48856735E+001	-3.54918823E+001	-4.37368698E+001	2.99625549E+001	
1.52504614E+003	-3.49647865E+001	3.18802282E-004	-3.49647865E+001	-3.56855850E+001	-4.31199074E+001	3.00000076E+001	
1.52505115E+003	-3.49992256E+001	3.16284131E-004	-3.49992256E+001	-3.57924042E+001	-4.27739182E+001	2.99942493E+001	
1.52505603E+003	-3.51153030E+001	3.07942595E-004	-3.51153030E+001	-3.57505608E+001	-4.37773972E+001	2.99695263E+001	
1.52506104E+003	-3.50397186E+001	3.13348777E-004	-3.50397186E+001	-3.57197876E+001	-4.34276505E+001	2.99921494E+001	
1.52506592E+003	-3.48558998E+001	3.26896319E-004	-3.48558998E+001	-3.56367493E+001	-4.26926498E+001	2.99987717E+001	
1.52507080E+003	-3.51107330E+001	3.08266754E-004	-3.51107330E+001	-3.57891769E+001	-4.35082436E+001	2.99816895E+001	
1.52507581E+003	-3.51089439E+001	3.08393821E-004	-3.51089439E+001	-3.57691650E+001	-4.36158218E+001	2.99889336E+001	
1.52508081E+003	-3.47705002E+001	3.33388132E-004	-3.47705002E+001	-3.55162392E+001	-4.27900124E+001	2.99939785E+001	
1.52508582E+003	-3.49988098E+001	3.16314457E-004	-3.49988098E+001	-3.57210579E+001	-4.31459122E+001	2.99853020E+001	
1.52509058E+003	-3.51843338E+001	3.03086446E-004	-3.51843338E+001	-3.58681450E+001	-4.35502396E+001	2.99861069E+001	
1.52509558E+003	-3.48515778E+001	3.27221700E-004	-3.48515778E+001	-3.55517845E+001	-4.31225662E+001	2.99885616E+001	
1.52510059E+003	-3.49041443E+001	3.23285029E-004	-3.49041443E+001	-3.56126175E+001	-4.31281853E+001	2.99894600E+001	
1.52510547E+003	-3.51212273E+001	3.07522743E-004	-3.51212273E+001	-3.58357544E+001	-4.33112488E+001	2.99901428E+001	
1.52511047E+003	-3.49071426E+001	3.23061977E-004	-3.49071426E+001	-3.55996819E+001	-4.32221985E+001	2.99847622E+001	
1.52511536E+003	-3.48579559E+001	3.26741487E-004	-3.48579559E+001	-3.55437317E+001	-4.32123604E+001	2.99897652E+001	
1.52512036E+003	-3.50405807E+001	3.13286844E-004	-3.50405807E+001	-3.57687454E+001	-4.31550941E+001	2.99974403E+001	
1.52512524E+003	-3.50113449E+001	3.15402751E-004	-3.50113449E+001	-3.57211914E+001	-4.32276306E+001	2.99877739E+001	
1.52513025E+003	-3.49493256E+001	3.19939223E-004	-3.49493256E+001	-3.56221695E+001	-4.33801079E+001	2.99866199E+001	
1.52513513E+003	-3.49479218E+001	3.20042687E-004	-3.49479218E+001	-3.56637535E+001	-4.31306419E+001	2.99960175E+001	
1.52514014E+003	-3.49593506E+001	3.19201470E-004	-3.49593506E+001	-3.56782837E+001	-4.31248398E+001	2.99884281E+001	
1.52514502E+003	-3.50011520E+001	3.16143705E-004	-3.50011520E+001	-3.56775055E+001	-4.34110680E+001	2.99848175E+001	
1.52515002E+003	-3.49106140E+001	3.22803680E-004	-3.49106140E+001	-3.56207733E+001	-4.31251373E+001	2.99954052E+001	
1.52515503E+003	-3.48968544E+001	3.23828252E-004	-3.48968544E+001	-3.56250343E+001	-4.30112991E+001	2.99924660E+001	
1.52515979E+003	-3.50882416E+001	3.09867231E-004	-3.50882416E+001	-3.57766495E+001	-4.34273109E+001	2.99863453E+001	
1.52516479E+003	-3.50092773E+001	3.15552839E-004	-3.50092773E+001	-3.57103577E+001	-4.32752914E+001	2.99915638E+001	
1.52516980E+003	-3.48578644E+001	3.26748501E-004	-3.48578644E+001	-3.55829201E+001	-4.29894638E+001	2.99918289E+001	
1.52517480E+003	-3.50442200E+001	3.13024240E-004	-3.50442200E+001	-3.57531204E+001	-4.32658386E+001	2.99887810E+001	
1.52517969E+003	-3.50644379E+001	3.11570242E-004	-3.50644379E+001	-3.57709274E+001	-4.32996826E+001	2.99888477E+001	
1.52518457E+003	-3.48627319E+001	3.26382637E-004	-3.48627319E+001	-3.55701294E+001	-4.30928230E+001	2.99878235E+001	
1.52518958E+003	-3.49441872E+001	3.20318039E-004	-3.49441872E+001	-3.56425896E+001	-4.32254982E+001	2.99895668E+001	
1.52519446E+003	-3.50347214E+001	3.13709490E-004	-3.50347214E+001	-3.57383194E+001	-4.32863693E+001	2.99886856E+001	
1.52519946E+003	-3.49233665E+001	3.21857427E-004	-3.49233665E+001	-3.56296730E+001	-4.31596298E+001	2.99830112E+001	
1.52520447E+003	-3.49379005E+001	3.20781925E-004	-3.49379005E+001	-3.56558113E+001	-4.31090546E+001	2.99864845E+001	
1.52520935E+003	-3.49877014E+001	3.17124621E-004	-3.49877014E+001	-3.57202110E+001	-4.30785065E+001	2.99896297E+001	
1.52521423E+003	-3.49365692E+001	3.20880325E-004	-3.49365692E+001	-3.56459579E+001	-4.31554413E+001	2.99835262E+001	
1.52521924E+003	-3.49471703E+001	3.20097897E-004	-3.49471703E+001	-3.56502457E+001	-4.32018051E+001	2.99862938E+001	
1.52522424E+003	-3.49610863E+001	3.19074112E-004	-3.49610863E+001	-3.56910553E+001	-4.30657349E+001	2.99910870E+001	
1.52522925E+003	-3.49503593E+001	3.19863087E-004	-3.49503593E+001	-3.56608009E+001	-4.31632919E+001	2.99828053E+001	
1.52523401E+003	-3.49741669E+001	3.18114529E-004	-3.49741669E+001	-3.56587181E+001	-4.33357162E+001	2.99814682E+001	
1.52523901E+003	-3.49465828E+001	3.20141378E-004	-3.49465828E+001	-3.56556168E+001	-4.31674423E+001	2.99901848E+001	
1.52524402E+003	-3.49345779E+001	3.21027532E-004	-3.49345779E+001	-3.56483421E+001	-4.31288605E+001	2.99885044E+001	
1.52524890E+003	-3.49686470E+001	3.18519160E-004	-3.49686470E+001	-3.56629181E+001	-4.32736969E+001	2.99838409E+001	
1.52525391E+003	-3.49000626E+001	3.23588785E-004	-3.49000626E+001	-3.56051559E+001	-4.31432381E+001	2.99867249E+001	
1.52525879E+003	-3.49012222E+001	3.23502463E-004	-3.49012260E+001	-3.56124954E+001	-4.31094894E+001	2.99889011E+001	
1.52526379E+003	-3.50181694E+001	3.14907520E-004	-3.50181694E+001	-3.57187386E+001	-4.32870712E+001	2.99884090E+001	
1.52526868E+003	-3.49522095E+001	3.19726765E-004	-3.49522095E+001	-3.56594543E+001	-4.31831932E+001	2.99864616E+001	
1.52527368E+003	-3.48621674E+001	3.26425012E-004	-3.48621674E+001	-3.55785332E+001	-4.30419006E+001	2.99853249E+001	
