Acquired on 7/10/2022 at 22:27:40
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52521423E+003	-3.50114250E+001	3.15396988E-004	-3.50114250E+001	-3.57629738E+001	-4.30000648E+001	3.00135899E+001	
1.52521924E+003	-3.49363098E+001	3.20899300E-004	-3.49363098E+001	-3.57003441E+001	-4.28594437E+001	2.99945335E+001	
1.52522424E+003	-3.48947945E+001	3.23981774E-004	-3.48947945E+001	-3.56196709E+001	-4.30273895E+001	2.99672318E+001	
1.52522925E+003	-3.49633942E+001	3.18904407E-004	-3.49633942E+001	-3.56955605E+001	-4.30560837E+001	2.99913979E+001	
1.52523401E+003	-3.49758339E+001	3.17992381E-004	-3.49758339E+001	-3.57200317E+001	-4.30035820E+001	3.00129776E+001	
1.52523901E+003	-3.49084740E+001	3.22962995E-004	-3.49084740E+001	-3.56343575E+001	-4.30355225E+001	2.99860287E+001	
1.52524402E+003	-3.49132195E+001	3.22610082E-004	-3.49132195E+001	-3.56431160E+001	-4.30182838E+001	2.99712582E+001	
1.52524890E+003	-3.50044365E+001	3.15904879E-004	-3.50044365E+001	-3.57425842E+001	-4.30646935E+001	2.99963703E+001	
1.52525391E+003	-3.49605904E+001	3.19110259E-004	-3.49605904E+001	-3.56911583E+001	-4.30619965E+001	3.00003681E+001	
1.52525879E+003	-3.48720474E+001	3.25683155E-004	-3.48720474E+001	-3.56086006E+001	-4.29409180E+001	2.99752254E+001	
1.52526379E+003	-3.49382858E+001	3.20753403E-004	-3.49382858E+001	-3.56698494E+001	-4.30342674E+001	2.99828815E+001	
1.52526868E+003	-3.50011940E+001	3.16140853E-004	-3.50011940E+001	-3.57254448E+001	-4.31372375E+001	3.00085468E+001	
1.52527368E+003	-3.48887482E+001	3.24433000E-004	-3.48887482E+001	-3.56304550E+001	-4.29298553E+001	2.99922886E+001	
1.52527869E+003	-3.48917465E+001	3.24209104E-004	-3.48917465E+001	-3.56270294E+001	-4.29675140E+001	2.99699154E+001	
1.52528357E+003	-3.50016365E+001	3.16108693E-004	-3.50016365E+001	-3.57324409E+001	-4.31017342E+001	2.99898262E+001	
1.52528845E+003	-3.49429626E+001	3.20408377E-004	-3.49429626E+001	-3.56972809E+001	-4.29169464E+001	3.00044136E+001	
1.52529346E+003	-3.48836594E+001	3.24813533E-004	-3.48836594E+001	-3.56268730E+001	-4.29166718E+001	2.99834213E+001	
1.52529846E+003	-3.49993515E+001	3.16275051E-004	-3.49993515E+001	-3.57260818E+001	-4.31217575E+001	2.99801617E+001	
1.52530334E+003	-3.50270500E+001	3.14264442E-004	-3.50270500E+001	-3.57761078E+001	-4.30288658E+001	3.00001144E+001	
1.52530823E+003	-3.48885307E+001	3.24449269E-004	-3.48885307E+001	-3.56307373E+001	-4.29269485E+001	2.99931278E+001	
1.52531323E+003	-3.49039536E+001	3.23299289E-004	-3.49039536E+001	-3.56241341E+001	-4.30624847E+001	2.99775486E+001	
1.52531824E+003	-3.50171356E+001	3.14982375E-004	-3.50171356E+001	-3.57560196E+001	-4.30734291E+001	2.99937973E+001	
1.52532312E+003	-3.49266129E+001	3.21616739E-004	-3.49266129E+001	-3.56709290E+001	-4.29537354E+001	3.00050735E+001	
1.52532813E+003	-3.48585739E+001	3.26694979E-004	-3.48585739E+001	-3.55893021E+001	-4.29590988E+001	2.99818993E+001	
1.52533301E+003	-3.50190506E+001	3.14843550E-004	-3.50190506E+001	-3.57604942E+001	-4.30615616E+001	2.99764366E+001	
1.52533801E+003	-3.50911369E+001	3.09660827E-004	-3.50911369E+001	-3.58358078E+001	-4.31163559E+001	3.00036926E+001	
1.52534290E+003	-3.48816757E+001	3.24961846E-004	-3.48816757E+001	-3.56172066E+001	-4.29561005E+001	3.00016556E+001	
1.52534790E+003	-3.49090729E+001	3.22918233E-004	-3.49090729E+001	-3.56497269E+001	-4.29558258E+001	2.99743690E+001	
1.52535278E+003	-3.50843773E+001	3.10143165E-004	-3.50843773E+001	-3.58298569E+001	-4.31052818E+001	2.99815845E+001	
1.52535767E+003	-3.49428329E+001	3.20417690E-004	-3.49428329E+001	-3.56962929E+001	-4.29213791E+001	3.00014839E+001	
1.52536267E+003	-3.48006592E+001	3.31080868E-004	-3.48006592E+001	-3.55628548E+001	-4.27333755E+001	2.99861832E+001	
1.52536768E+003	-3.50082169E+001	3.15630052E-004	-3.50082169E+001	-3.57521667E+001	-4.30372963E+001	2.99776649E+001	
1.52537268E+003	-3.50135117E+001	3.15245416E-004	-3.50135117E+001	-3.57518311E+001	-4.30728493E+001	2.99983234E+001	
1.52537744E+003	-3.47447128E+001	3.35373450E-004	-3.47447128E+001	-3.54949722E+001	-4.27401733E+001	2.99948387E+001	
1.52538245E+003	-3.48844566E+001	3.24753957E-004	-3.48844566E+001	-3.56204529E+001	-4.29563370E+001	2.99733372E+001	
1.52538745E+003	-3.51172333E+001	3.07805545E-004	-3.51172333E+001	-3.58531723E+001	-4.31894531E+001	2.99852943E+001	
1.52539246E+003	-3.48982697E+001	3.23722692E-004	-3.48982697E+001	-3.56572838E+001	-4.28475800E+001	3.00063782E+001	
1.52539734E+003	-3.48090591E+001	3.30441108E-004	-3.48090591E+001	-3.55533829E+001	-4.28361282E+001	2.99916744E+001	
1.52540222E+003	-3.50752831E+001	3.10793344E-004	-3.50752831E+001	-3.58061752E+001	-4.31749191E+001	2.99763927E+001	
1.52540723E+003	-3.49893303E+001	3.17005528E-004	-3.49893303E+001	-3.57422829E+001	-4.29705467E+001	2.99873428E+001	
1.52541223E+003	-3.47520370E+001	3.34808574E-004	-3.47520370E+001	-3.55010071E+001	-4.27543221E+001	2.99959869E+001	
1.52541711E+003	-3.49296150E+001	3.21394677E-004	-3.49296150E+001	-3.56584396E+001	-4.30405235E+001	2.99900627E+001	
1.52542212E+003	-3.50387840E+001	3.13416327E-004	-3.50387840E+001	-3.57751770E+001	-4.31085167E+001	2.99858418E+001	
1.52542700E+003	-3.47906227E+001	3.31846881E-004	-3.47906227E+001	-3.55382767E+001	-4.27999306E+001	2.99848595E+001	
1.52543188E+003	-3.48272171E+001	3.29062575E-004	-3.48272171E+001	-3.55772934E+001	-4.28236389E+001	2.99834366E+001	
1.52543689E+003	-3.50904808E+001	3.09707626E-004	-3.50904808E+001	-3.58436546E+001	-4.30705223E+001	2.99863720E+001	
1.52544189E+003	-3.49491425E+001	3.19952844E-004	-3.49491425E+001	-3.56947479E+001	-4.29693527E+001	2.99903107E+001	
1.52544690E+003	-3.47535858E+001	3.34688841E-004	-3.47535858E+001	-3.54941254E+001	-4.28009491E+001	2.99869041E+001	
1.52545166E+003	-3.49508705E+001	3.19825253E-004	-3.49508705E+001	-3.56944809E+001	-4.29817619E+001	2.99821663E+001	
1.52545667E+003	-3.50270462E+001	3.14264558E-004	-3.50270462E+001	-3.57750893E+001	-4.30342712E+001	2.99826393E+001	
1.52546167E+003	-3.48136978E+001	3.30088165E-004	-3.48136978E+001	-3.55752487E+001	-4.27497940E+001	2.99867954E+001	
1.52546667E+003	-3.48599167E+001	3.26594047E-004	-3.48599167E+001	-3.56204948E+001	-4.28010635E+001	2.99905338E+001	
1.52547156E+003	-3.50295143E+001	3.14086094E-004	-3.50295143E+001	-3.57656937E+001	-4.31003914E+001	2.99887695E+001	
1.52547644E+003	-3.48939781E+001	3.24042659E-004	-3.48939781E+001	-3.56394615E+001	-4.29148521E+001	2.99805374E+001	
1.52548145E+003	-3.48147697E+001	3.30006849E-004	-3.48147697E+001	-3.55829239E+001	-4.27165527E+001	2.99802494E+001	
1.52548645E+003	-3.49879799E+001	3.17104335E-004	-3.49879799E+001	-3.57284241E+001	-4.30358543E+001	2.99903088E+001	
1.52549133E+003	-3.49540558E+001	3.19590938E-004	-3.49540558E+001	-3.56713257E+001	-4.31287727E+001	2.99934559E+001	
1.52549634E+003	-3.48019371E+001	3.30983486E-004	-3.48019371E+001	-3.55413780E+001	-4.28552246E+001	2.99872246E+001	
1.52550122E+003	-3.48957596E+001	3.23909597E-004	-3.48957596E+001	-3.56419983E+001	-4.29126205E+001	2.99861298E+001	
1.52550623E+003	-3.49641190E+001	3.18851206E-004	-3.49641190E+001	-3.56993027E+001	-4.30404243E+001	2.99871712E+001	
1.52551111E+003	-3.48399277E+001	3.28100723E-004	-3.48399277E+001	-3.55891953E+001	-4.28406601E+001	2.99864292E+001	
1.52551611E+003	-3.48471794E+001	3.27553396E-004	-3.48471794E+001	-3.56118431E+001	-4.27670250E+001	2.99896755E+001	
1.52552112E+003	-3.49581337E+001	3.19291023E-004	-3.49581337E+001	-3.57134933E+001	-4.29266357E+001	2.99890041E+001	
1.52552588E+003	-3.49078598E+001	3.23008717E-004	-3.49078598E+001	-3.56449852E+001	-4.29736290E+001	2.99813805E+001	
1.52553088E+003	-3.48201447E+001	3.29598552E-004	-3.48201447E+001	-3.55538292E+001	-4.29045868E+001	2.99845409E+001	
1.52553589E+003	-3.48722382E+001	3.25669040E-004	-3.48722382E+001	-3.56189842E+001	-4.28863602E+001	2.99938335E+001	
1.52554089E+003	-3.49336472E+001	3.21096129E-004	-3.49336472E+001	-3.56822319E+001	-4.29380112E+001	2.99891682E+001	
1.52554578E+003	-3.48935280E+001	3.24076158E-004	-3.48935280E+001	-3.56244278E+001	-4.29931259E+001	2.99815750E+001	
1.52555066E+003	-3.48397903E+001	3.28110968E-004	-3.48397903E+001	-3.55690956E+001	-4.29481087E+001	2.99874496E+001	
1.52555566E+003	-3.48720856E+001	3.25680390E-004	-3.48720856E+001	-3.56107292E+001	-4.29296570E+001	2.99919205E+001	
1.52556067E+003	-3.49203911E+001	3.22077773E-004	-3.49203911E+001	-3.56563148E+001	-4.29926910E+001	2.99868050E+001	
1.52556555E+003	-3.49076042E+001	3.23027576E-004	-3.49076042E+001	-3.56520691E+001	-4.29339218E+001	2.99861012E+001	
1.52557043E+003	-3.49255524E+001	3.21695436E-004	-3.49255524E+001	-3.56854134E+001	-4.28704376E+001	2.99900589E+001	
1.52557544E+003	-3.49726906E+001	3.18222679E-004	-3.49726906E+001	-3.57236214E+001	-4.29645844E+001	2.99868603E+001	
1.52558044E+003	-3.49102745E+001	3.22829117E-004	-3.49102745E+001	-3.56497040E+001	-4.29636078E+001	2.99835815E+001	
1.52558533E+003	-3.48515549E+001	3.27223650E-004	-3.48515549E+001	-3.55942612E+001	-4.28872719E+001	2.99914837E+001	
1.52559033E+003	-3.49323540E+001	3.21191968E-004	-3.49323540E+001	-3.56761703E+001	-4.29621277E+001	2.99970932E+001	
1.52559521E+003	-3.49739037E+001	3.18133767E-004	-3.49739037E+001	-3.57206306E+001	-4.29881325E+001	2.99872246E+001	
1.52560022E+003	-3.48819199E+001	3.24943510E-004	-3.48819199E+001	-3.56370888E+001	-4.28514519E+001	2.99807243E+001	
1.52560510E+003	-3.48737640E+001	3.25554574E-004	-3.48737640E+001	-3.56292953E+001	-4.28413582E+001	2.99928303E+001	
