Acquired on 7/10/2022 at 22:18:24
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52548145E+003	-3.49554634E+001	3.19487299E-004	-3.49554634E+001	-3.56937065E+001	-4.30152092E+001	2.99893894E+001	
1.52548645E+003	-3.49015350E+001	3.23479413E-004	-3.49015350E+001	-3.56184006E+001	-4.30784912E+001	2.99882851E+001	
1.52549133E+003	-3.48807449E+001	3.25031520E-004	-3.48807449E+001	-3.55940742E+001	-4.30774689E+001	2.99889450E+001	
1.52549634E+003	-3.49232521E+001	3.21865955E-004	-3.49232521E+001	-3.56579514E+001	-4.30021629E+001	2.99904118E+001	
1.52550122E+003	-3.49161072E+001	3.22395848E-004	-3.49161072E+001	-3.56439400E+001	-4.30324554E+001	2.99899502E+001	
1.52550623E+003	-3.48807945E+001	3.25027737E-004	-3.48807945E+001	-3.55915184E+001	-4.30921555E+001	2.99886189E+001	
1.52551111E+003	-3.48960686E+001	3.23886692E-004	-3.48960686E+001	-3.56275711E+001	-4.29923630E+001	2.99886398E+001	
1.52551611E+003	-3.49129372E+001	3.22631124E-004	-3.49129372E+001	-3.56588707E+001	-4.29314194E+001	2.99878578E+001	
1.52552112E+003	-3.48999367E+001	3.23598390E-004	-3.48999367E+001	-3.56330414E+001	-4.29875221E+001	2.99862995E+001	
1.52552588E+003	-3.48975639E+001	3.23775224E-004	-3.48975639E+001	-3.56317101E+001	-4.29794922E+001	2.99868450E+001	
1.52553088E+003	-3.49030380E+001	3.23367189E-004	-3.49030380E+001	-3.56367111E+001	-4.29875488E+001	2.99881077E+001	
1.52553589E+003	-3.48985634E+001	3.23700748E-004	-3.48985634E+001	-3.56215858E+001	-4.30413818E+001	2.99887676E+001	
1.52554089E+003	-3.49033928E+001	3.23340937E-004	-3.49033928E+001	-3.56346588E+001	-4.30009766E+001	2.99904289E+001	
1.52554578E+003	-3.49222145E+001	3.21942614E-004	-3.49222145E+001	-3.56550064E+001	-4.30115128E+001	2.99911575E+001	
1.52555066E+003	-3.49254189E+001	3.21705185E-004	-3.49254189E+001	-3.56438522E+001	-4.30936584E+001	2.99886036E+001	
1.52555566E+003	-3.49024849E+001	3.23408574E-004	-3.49024849E+001	-3.56271019E+001	-4.30365028E+001	2.99862785E+001	
1.52556067E+003	-3.49049721E+001	3.23223270E-004	-3.49049721E+001	-3.56425018E+001	-4.29685822E+001	2.99870892E+001	
1.52556555E+003	-3.49589310E+001	3.19232466E-004	-3.49589310E+001	-3.56973648E+001	-4.30176353E+001	2.99878063E+001	
1.52557043E+003	-3.49875298E+001	3.17137252E-004	-3.49875298E+001	-3.57278976E+001	-4.30358086E+001	2.99853649E+001	
1.52557544E+003	-3.49472923E+001	3.20088933E-004	-3.49472923E+001	-3.56826820E+001	-4.30224686E+001	2.99829655E+001	
1.52558044E+003	-3.49063759E+001	3.23119049E-004	-3.49063759E+001	-3.56349220E+001	-4.30188293E+001	2.99845219E+001	
1.52558533E+003	-3.49068871E+001	3.23081098E-004	-3.49068871E+001	-3.56409187E+001	-4.29894066E+001	2.99869900E+001	
1.52559033E+003	-3.49263496E+001	3.21636267E-004	-3.49263496E+001	-3.56586037E+001	-4.30185509E+001	2.99863358E+001	
1.52559521E+003	-3.49383392E+001	3.20749707E-004	-3.49383392E+001	-3.56695862E+001	-4.30360260E+001	2.99845066E+001	
1.52560022E+003	-3.49226303E+001	3.21911997E-004	-3.49226303E+001	-3.56677856E+001	-4.29452515E+001	2.99839001E+001	
1.52560510E+003	-3.49053879E+001	3.23192566E-004	-3.49053879E+001	-3.56440125E+001	-4.29630585E+001	2.99842091E+001	
1.52561011E+003	-3.49198227E+001	3.22120031E-004	-3.49198227E+001	-3.56406441E+001	-4.30748062E+001	2.99856968E+001	
1.52561511E+003	-3.49251785E+001	3.21723113E-004	-3.49251785E+001	-3.56564484E+001	-4.30227318E+001	2.99865513E+001	
1.52562000E+003	-3.49072876E+001	3.23051208E-004	-3.49072876E+001	-3.56474304E+001	-4.29567871E+001	2.99847622E+001	
1.52562488E+003	-3.49120293E+001	3.22698615E-004	-3.49120293E+001	-3.56418953E+001	-4.30172539E+001	2.99842300E+001	
1.52562988E+003	-3.49185867E+001	3.22211912E-004	-3.49185867E+001	-3.56493034E+001	-4.30191498E+001	2.99868622E+001	
1.52563489E+003	-3.49030991E+001	3.23362881E-004	-3.49030991E+001	-3.56348991E+001	-4.29977798E+001	2.99879074E+001	
1.52563989E+003	-3.49160728E+001	3.22398439E-004	-3.49160728E+001	-3.56414108E+001	-4.30461121E+001	2.99866619E+001	
1.52564465E+003	-3.49445724E+001	3.20289604E-004	-3.49445724E+001	-3.56795921E+001	-4.30217514E+001	2.99864998E+001	
1.52564966E+003	-3.49349670E+001	3.20998603E-004	-3.49349670E+001	-3.56811943E+001	-4.29518852E+001	2.99867592E+001	
1.52565466E+003	-3.49190331E+001	3.22178617E-004	-3.49190331E+001	-3.56631927E+001	-4.29469757E+001	2.99868336E+001	
1.52565967E+003	-3.49199753E+001	3.22108564E-004	-3.49199753E+001	-3.56647758E+001	-4.29445114E+001	2.99878483E+001	
1.52566455E+003	-3.49157829E+001	3.22419772E-004	-3.49157829E+001	-3.56588058E+001	-4.29498215E+001	2.99881611E+001	
1.52566943E+003	-3.49195824E+001	3.22137756E-004	-3.49195824E+001	-3.56597176E+001	-4.29691353E+001	2.99875736E+001	
1.52567444E+003	-3.49266548E+001	3.21613712E-004	-3.49266548E+001	-3.56713982E+001	-4.29514771E+001	2.99886055E+001	
1.52567944E+003	-3.49072189E+001	3.23056302E-004	-3.49072189E+001	-3.56467705E+001	-4.29598999E+001	2.99897766E+001	
1.52568433E+003	-3.48972206E+001	3.23800836E-004	-3.48972206E+001	-3.56314049E+001	-4.29789352E+001	2.99883175E+001	
1.52568933E+003	-3.49242439E+001	3.21792235E-004	-3.49242439E+001	-3.56705780E+001	-4.29405746E+001	2.99865055E+001	
1.52569421E+003	-3.49317780E+001	3.21234635E-004	-3.49317780E+001	-3.56775169E+001	-4.29512863E+001	2.99870605E+001	
1.52569922E+003	-3.48953056E+001	3.23943561E-004	-3.48953056E+001	-3.56264038E+001	-4.29938126E+001	2.99881916E+001	
1.52570410E+003	-3.48741913E+001	3.25522444E-004	-3.48741913E+001	-3.56104317E+001	-4.29447594E+001	2.99879971E+001	
1.52570911E+003	-3.48996048E+001	3.23623099E-004	-3.48996048E+001	-3.56453171E+001	-4.29192581E+001	2.99881439E+001	
1.52571411E+003	-3.49343071E+001	3.21047555E-004	-3.49343071E+001	-3.56744843E+001	-4.29836197E+001	2.99892368E+001	
1.52571899E+003	-3.49553833E+001	3.19493352E-004	-3.49553833E+001	-3.56932907E+001	-4.30169258E+001	2.99890347E+001	
1.52572388E+003	-3.49619522E+001	3.19010374E-004	-3.49619522E+001	-3.57015152E+001	-4.30145798E+001	2.99881516E+001	
1.52572888E+003	-3.49290428E+001	3.21436964E-004	-3.49290428E+001	-3.56657181E+001	-4.29972458E+001	2.99892540E+001	
1.52573389E+003	-3.48811989E+001	3.24997643E-004	-3.48811989E+001	-3.56169853E+001	-4.29542122E+001	2.99909286E+001	
1.52573889E+003	-3.48857079E+001	3.24660359E-004	-3.48857079E+001	-3.56190567E+001	-4.29719582E+001	2.99909000E+001	
1.52574365E+003	-3.49055443E+001	3.23180750E-004	-3.49055443E+001	-3.56328773E+001	-4.30246544E+001	2.99898491E+001	
1.52574866E+003	-3.48876495E+001	3.24515247E-004	-3.48876495E+001	-3.56137848E+001	-4.30133209E+001	2.99887142E+001	
1.52575366E+003	-3.48967552E+001	3.23835528E-004	-3.48967552E+001	-3.56269073E+001	-4.30004196E+001	2.99887581E+001	
1.52575867E+003	-3.49262657E+001	3.21642583E-004	-3.49262657E+001	-3.56603165E+001	-4.30086937E+001	2.99901524E+001	
1.52576355E+003	-3.48872032E+001	3.24548688E-004	-3.48872032E+001	-3.56214294E+001	-4.29686737E+001	2.99902077E+001	
1.52576843E+003	-3.48426285E+001	3.27896822E-004	-3.48426285E+001	-3.55786362E+001	-4.29144592E+001	2.99893169E+001	
1.52577344E+003	-3.48619766E+001	3.26439273E-004	-3.48619766E+001	-3.56034775E+001	-4.29041672E+001	2.99897747E+001	
1.52577844E+003	-3.48692245E+001	3.25894798E-004	-3.48692245E+001	-3.56030922E+001	-4.29526672E+001	2.99890232E+001	
1.52578333E+003	-3.48615990E+001	3.26467445E-004	-3.48615990E+001	-3.55839310E+001	-4.30082550E+001	2.99869728E+001	
1.52578821E+003	-3.48955231E+001	3.23927496E-004	-3.48955231E+001	-3.56329498E+001	-4.29596558E+001	2.99878502E+001	
1.52579321E+003	-3.49142303E+001	3.22535052E-004	-3.49142303E+001	-3.56683769E+001	-4.28891411E+001	2.99894714E+001	
1.52579822E+003	-3.48890991E+001	3.24407127E-004	-3.48890991E+001	-3.56296196E+001	-4.29365616E+001	2.99887390E+001	
1.52580310E+003	-3.48725967E+001	3.25641915E-004	-3.48725967E+001	-3.56059265E+001	-4.29589615E+001	2.99889374E+001	
1.52580811E+003	-3.48710632E+001	3.25757021E-004	-3.48710632E+001	-3.56198235E+001	-4.28744736E+001	2.99899025E+001	
1.52581299E+003	-3.48781471E+001	3.25226050E-004	-3.48781471E+001	-3.56297989E+001	-4.28662262E+001	2.99894848E+001	
1.52581799E+003	-3.48740044E+001	3.25536443E-004	-3.48740044E+001	-3.56116905E+001	-4.29367599E+001	2.99904900E+001	
1.52582288E+003	-3.48310890E+001	3.28769151E-004	-3.48310890E+001	-3.55585136E+001	-4.29496994E+001	2.99918308E+001	
1.52582788E+003	-3.48291969E+001	3.28912487E-004	-3.48291969E+001	-3.55562897E+001	-4.29496193E+001	2.99901123E+001	
1.52583289E+003	-3.48935928E+001	3.24071472E-004	-3.48935928E+001	-3.56281815E+001	-4.29730988E+001	2.99888821E+001	
1.52583777E+003	-3.48957481E+001	3.23910790E-004	-3.48957481E+001	-3.56336365E+001	-4.29573898E+001	2.99896126E+001	
1.52584265E+003	-3.48478317E+001	3.27504182E-004	-3.48478317E+001	-3.55848770E+001	-4.29140320E+001	2.99889889E+001	
1.52584766E+003	-3.48645821E+001	3.26243287E-004	-3.48645821E+001	-3.56066895E+001	-4.29035416E+001	2.99884872E+001	
1.52585266E+003	-3.48900299E+001	3.24337161E-004	-3.48900299E+001	-3.56316147E+001	-4.29318047E+001	2.99897461E+001	
1.52585767E+003	-3.48756332E+001	3.25414352E-004	-3.48756332E+001	-3.56155357E+001	-4.29264412E+001	2.99906082E+001	
1.52586243E+003	-3.48829842E+001	3.24863940E-004	-3.48829842E+001	-3.56361160E+001	-4.28632431E+001	2.99909039E+001	
1.52586743E+003	-3.48842773E+001	3.24767432E-004	-3.48842773E+001	-3.56373520E+001	-4.28648224E+001	2.99901180E+001	
1.52587244E+003	-3.48581467E+001	3.26727284E-004	-3.48581467E+001	-3.55902138E+001	-4.29513702E+001	2.99877319E+001	
1.52587744E+003	-3.48664246E+001	3.26105190E-004	-3.48664246E+001	-3.55967484E+001	-4.29691391E+001	2.99872284E+001	
1.52588232E+003	-3.48810120E+001	3.25011526E-004	-3.48810120E+001	-3.56238861E+001	-4.29158440E+001	2.99882088E+001	
1.52588721E+003	-3.48659859E+001	3.26138048E-004	-3.48659859E+001	-3.56120644E+001	-4.28836746E+001	2.99871864E+001	
1.52589221E+003	-3.48745384E+001	3.25496454E-004	-3.48745384E+001	-3.56251488E+001	-4.28681183E+001	2.99869061E+001	
1.52589722E+003	-3.48871689E+001	3.24551133E-004	-3.48871689E+001	-3.56358070E+001	-4.28912315E+001	2.99884090E+001	
1.52590222E+003	-3.48649292E+001	3.26217443E-004	-3.48649292E+001	-3.55985832E+001	-4.29495163E+001	2.99873085E+001	
1.52590710E+003	-3.48666801E+001	3.26086069E-004	-3.48666763E+001	-3.55983124E+001	-4.29622650E+001	2.99857292E+001	
1.52591199E+003	-3.48944893E+001	3.24004592E-004	-3.48944893E+001	-3.56354523E+001	-4.29395752E+001	2.99877529E+001	
1.52591699E+003	-3.48862495E+001	3.24619759E-004	-3.48862495E+001	-3.56304893E+001	-4.29137802E+001	2.99892902E+001	
1.52592200E+003	-3.48650284E+001	3.26210051E-004	-3.48650284E+001	-3.56105194E+001	-4.28858566E+001	2.99875183E+001	
1.52592688E+003	-3.48716202E+001	3.25715024E-004	-3.48716202E+001	-3.56126823E+001	-4.29161911E+001	2.99859390E+001	
1.52593188E+003	-3.48890686E+001	3.24409106E-004	-3.48890724E+001	-3.56270523E+001	-4.29502182E+001	2.99861336E+001	
1.52593677E+003	-3.48890076E+001	3.24413559E-004	-3.48890076E+001	-3.56364861E+001	-4.28992691E+001	2.99868793E+001	
1.52594177E+003	-3.48623886E+001	3.26408248E-004	-3.48623886E+001	-3.56090088E+001	-4.28771935E+001	2.99872303E+001	
1.52594666E+003	-3.48517342E+001	3.27209913E-004	-3.48517342E+001	-3.55889778E+001	-4.29168892E+001	2.99872150E+001	
1.52595166E+003	-3.48792038E+001	3.25146859E-004	-3.48792038E+001	-3.56242714E+001	-4.29023018E+001	2.99878368E+001	
1.52595667E+003	-3.48707237E+001	3.25782603E-004	-3.48707237E+001	-3.56172943E+001	-4.28857803E+001	2.99877510E+001	
1.52596155E+003	-3.48194427E+001	3.29652103E-004	-3.48194427E+001	-3.55555267E+001	-4.28908539E+001	2.99851418E+001	
1.52596643E+003	-3.48197708E+001	3.29627132E-004	-3.48197708E+001	-3.55665627E+001	-4.28336678E+001	2.99835205E+001	
1.52597144E+003	-3.48549690E+001	3.26966401E-004	-3.48549690E+001	-3.56107864E+001	-4.28210754E+001	2.99852371E+001	
1.52597644E+003	-3.48536644E+001	3.27064481E-004	-3.48536644E+001	-3.55949326E+001	-4.28971443E+001	2.99865437E+001	
