Acquired on 7/10/2022 at 16:57:15
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52521423E+003	-2.88867149E+001	1.29219680E-003	-2.88867149E+001	-2.96365280E+001	-3.68845329E+001	2.99894333E+001	
1.52521924E+003	-2.88679085E+001	1.29780429E-003	-2.88679085E+001	-2.96151886E+001	-3.68792000E+001	2.99904137E+001	
1.52522424E+003	-2.89357014E+001	1.27770274E-003	-2.89357014E+001	-2.96968651E+001	-3.68737869E+001	2.99883575E+001	
1.52522925E+003	-2.89028072E+001	1.28741702E-003	-2.89028072E+001	-2.96604614E+001	-3.68592606E+001	2.99868202E+001	
1.52523401E+003	-2.88453598E+001	1.30455976E-003	-2.88453598E+001	-2.95994091E+001	-3.68207741E+001	2.99883499E+001	
1.52523901E+003	-2.88859100E+001	1.29243569E-003	-2.88859100E+001	-2.96472130E+001	-3.68232765E+001	2.99885883E+001	
1.52524402E+003	-2.88836575E+001	1.29310659E-003	-2.88836575E+001	-2.96422119E+001	-3.68353882E+001	2.99884987E+001	
1.52524890E+003	-2.88324947E+001	1.30842975E-003	-2.88324947E+001	-2.95888348E+001	-3.67958527E+001	2.99891834E+001	
1.52525391E+003	-2.88673859E+001	1.29796076E-003	-2.88673859E+001	-2.96278305E+001	-3.68092194E+001	2.99873981E+001	
1.52525879E+003	-2.89196796E+001	1.28242525E-003	-2.89196796E+001	-2.96782799E+001	-3.68711700E+001	2.99855728E+001	
1.52526379E+003	-2.88927612E+001	1.29039888E-003	-2.88927612E+001	-2.96510677E+001	-3.68457870E+001	2.99865837E+001	
1.52526868E+003	-2.88446331E+001	1.30477850E-003	-2.88446331E+001	-2.95997543E+001	-3.68143921E+001	2.99879112E+001	
1.52527368E+003	-2.88408756E+001	1.30590785E-003	-2.88408756E+001	-2.95883465E+001	-3.68511429E+001	2.99891777E+001	
1.52527869E+003	-2.88778896E+001	1.29482476E-003	-2.88778896E+001	-2.96326427E+001	-3.68495979E+001	2.99892673E+001	
1.52528357E+003	-2.89049492E+001	1.28678232E-003	-2.89049492E+001	-2.96662922E+001	-3.68420944E+001	2.99864197E+001	
1.52528845E+003	-2.89086704E+001	1.28568010E-003	-2.89086704E+001	-2.96609764E+001	-3.68932953E+001	2.99857864E+001	
1.52529346E+003	-2.89276104E+001	1.28008577E-003	-2.89276104E+001	-2.96842041E+001	-3.68896217E+001	2.99891357E+001	
1.52529846E+003	-2.89259434E+001	1.28057704E-003	-2.89259434E+001	-2.96928635E+001	-3.68341026E+001	2.99900379E+001	
1.52530334E+003	-2.88874207E+001	1.29198644E-003	-2.88874207E+001	-2.96458836E+001	-3.68396378E+001	2.99879704E+001	
1.52530823E+003	-2.88936920E+001	1.29012170E-003	-2.88936920E+001	-2.96501465E+001	-3.68564529E+001	2.99876308E+001	
1.52531323E+003	-2.89244556E+001	1.28101569E-003	-2.89244556E+001	-2.96906071E+001	-3.68366013E+001	2.99885807E+001	
1.52531824E+003	-2.89066486E+001	1.28627883E-003	-2.89066486E+001	-2.96693840E+001	-3.68365288E+001	2.99882565E+001	
1.52532312E+003	-2.88964100E+001	1.28931459E-003	-2.88964100E+001	-2.96552048E+001	-3.68468933E+001	2.99868660E+001	
1.52532813E+003	-2.89130573E+001	1.28438231E-003	-2.89130573E+001	-2.96754494E+001	-3.68447266E+001	2.99866390E+001	
1.52533301E+003	-2.89019852E+001	1.28766126E-003	-2.89019852E+001	-2.96594410E+001	-3.68594780E+001	2.99878082E+001	
1.52533801E+003	-2.88992290E+001	1.28847826E-003	-2.88992290E+001	-2.96527252E+001	-3.68775635E+001	2.99871063E+001	
1.52534290E+003	-2.89246216E+001	1.28096633E-003	-2.89246216E+001	-2.96855373E+001	-3.68640137E+001	2.99852657E+001	
1.52534790E+003	-2.89201260E+001	1.28229358E-003	-2.89201260E+001	-2.96885281E+001	-3.68206100E+001	2.99860001E+001	
1.52535278E+003	-2.88855648E+001	1.29253883E-003	-2.88855648E+001	-2.96563416E+001	-3.67738113E+001	2.99863663E+001	
1.52535767E+003	-2.88551750E+001	1.30161457E-003	-2.88551750E+001	-2.96223164E+001	-3.67621918E+001	2.99843369E+001	
1.52536267E+003	-2.88500690E+001	1.30314578E-003	-2.88500710E+001	-2.96130180E+001	-3.67788544E+001	2.99845200E+001	
