Acquired on 7/10/2022 at 17:29:22
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52521423E+003	-2.77856560E+001	1.66507671E-003	-2.77856560E+001	-2.85837860E+001	-3.55357285E+001	2.99897499E+001	
1.52521924E+003	-2.77291183E+001	1.68689608E-003	-2.77291145E+001	-2.85243759E+001	-3.54934464E+001	2.99966278E+001	
1.52522424E+003	-2.77065964E+001	1.69566600E-003	-2.77065964E+001	-2.85174713E+001	-3.53940353E+001	3.00002041E+001	
1.52522925E+003	-2.77549591E+001	1.67688774E-003	-2.77549591E+001	-2.85578842E+001	-3.54813309E+001	2.99900188E+001	
1.52523401E+003	-2.77481632E+001	1.67951477E-003	-2.77481632E+001	-2.85412483E+001	-3.55233154E+001	2.99773197E+001	
1.52523901E+003	-2.77129974E+001	1.69316842E-003	-2.77129974E+001	-2.85195427E+001	-3.54215965E+001	2.99839191E+001	
1.52524402E+003	-2.77409935E+001	1.68228918E-003	-2.77409935E+001	-2.85474663E+001	-3.54499397E+001	2.99957676E+001	
1.52524890E+003	-2.77401905E+001	1.68260024E-003	-2.77401905E+001	-2.85383797E+001	-3.54899635E+001	2.99887676E+001	
1.52525391E+003	-2.77003326E+001	1.69811281E-003	-2.77003365E+001	-2.85089035E+001	-3.53990173E+001	2.99808407E+001	
1.52525879E+003	-2.77278690E+001	1.68738142E-003	-2.77278690E+001	-2.85382366E+001	-3.54177704E+001	2.99944401E+001	
1.52526379E+003	-2.77504749E+001	1.67861988E-003	-2.77504749E+001	-2.85485363E+001	-3.55008850E+001	3.00019741E+001	
1.52526868E+003	-2.77192116E+001	1.69074745E-003	-2.77192135E+001	-2.85169907E+001	-3.54710197E+001	2.99799232E+001	
1.52527368E+003	-2.76873360E+001	1.70320319E-003	-2.76873360E+001	-2.84888935E+001	-3.54204407E+001	2.99681931E+001	
1.52527869E+003	-2.77586288E+001	1.67547143E-003	-2.77586288E+001	-2.85609474E+001	-3.54879837E+001	2.99958553E+001	
1.52528357E+003	-2.77457409E+001	1.68045110E-003	-2.77457409E+001	-2.85496044E+001	-3.54674988E+001	3.00163746E+001	
1.52528845E+003	-2.77004414E+001	1.69807137E-003	-2.77004414E+001	-2.85105495E+001	-3.53916168E+001	2.99900627E+001	
1.52529346E+003	-2.77486439E+001	1.67932827E-003	-2.77486439E+001	-2.85657196E+001	-3.54060020E+001	2.99646778E+001	
1.52529846E+003	-2.77802277E+001	1.66716008E-003	-2.77802277E+001	-2.85957623E+001	-3.54450378E+001	2.99854126E+001	
1.52530334E+003	-2.77569542E+001	1.67611788E-003	-2.77569542E+001	-2.85578270E+001	-3.54934464E+001	3.00117950E+001	
1.52530823E+003	-2.77327614E+001	1.68548152E-003	-2.77327614E+001	-2.85373287E+001	-3.54510460E+001	2.99991322E+001	
1.52531323E+003	-2.77646446E+001	1.67315279E-003	-2.77646446E+001	-2.85832558E+001	-3.54145889E+001	2.99808674E+001	
1.52531824E+003	-2.77367554E+001	1.68393180E-003	-2.77367554E+001	-2.85476418E+001	-3.54241219E+001	2.99888515E+001	
1.52532312E+003	-2.77131348E+001	1.69311557E-003	-2.77131348E+001	-2.85171089E+001	-3.54343491E+001	2.99946499E+001	
1.52532813E+003	-2.77400951E+001	1.68263714E-003	-2.77400951E+001	-2.85554962E+001	-3.54055481E+001	2.99850464E+001	
1.52533301E+003	-2.77454453E+001	1.68056553E-003	-2.77454453E+001	-2.85587044E+001	-3.54212799E+001	2.99891567E+001	
