Acquired on 7/10/2022 at 17:41:59
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52511536E+003	-2.74471970E+001	1.80003257E-003	-2.74471970E+001	-2.82464695E+001	-3.51915932E+001	2.99910755E+001	
1.52512036E+003	-2.75688858E+001	1.75029540E-003	-2.75688858E+001	-2.83395958E+001	-3.54574776E+001	2.99880009E+001	
1.52512524E+003	-2.75440674E+001	1.76032702E-003	-2.75440674E+001	-2.83317413E+001	-3.53463249E+001	2.99935932E+001	
1.52513025E+003	-2.74944477E+001	1.78055500E-003	-2.74944477E+001	-2.83044052E+001	-3.51863441E+001	2.99950409E+001	
1.52513513E+003	-2.75521278E+001	1.75706274E-003	-2.75521278E+001	-2.83374100E+001	-3.53664436E+001	2.99888897E+001	
1.52514014E+003	-2.75660801E+001	1.75142707E-003	-2.75660801E+001	-2.83480644E+001	-3.53970680E+001	2.99914265E+001	
1.52514502E+003	-2.75387726E+001	1.76247465E-003	-2.75387726E+001	-2.83385048E+001	-3.52808990E+001	2.99938526E+001	
1.52515002E+003	-2.75126724E+001	1.77309802E-003	-2.75126724E+001	-2.83011932E+001	-3.53106804E+001	2.99874916E+001	
1.52515503E+003	-2.75157547E+001	1.77184050E-003	-2.75157547E+001	-2.83019848E+001	-3.53252754E+001	2.99888248E+001	
1.52515979E+003	-2.75724564E+001	1.74885802E-003	-2.75724564E+001	-2.83720951E+001	-3.53150368E+001	2.99943085E+001	
1.52516479E+003	-2.75381260E+001	1.76273636E-003	-2.75381260E+001	-2.83309479E+001	-3.53145943E+001	2.99903622E+001	
1.52516980E+003	-2.74699364E+001	1.79063296E-003	-2.74699364E+001	-2.82594566E+001	-3.52629242E+001	2.99875412E+001	
1.52517480E+003	-2.75468540E+001	1.75919780E-003	-2.75468521E+001	-2.83449821E+001	-3.52969170E+001	2.99894810E+001	
1.52517969E+003	-2.75703468E+001	1.74970669E-003	-2.75703468E+001	-2.83695450E+001	-3.53151169E+001	2.99876747E+001	
1.52518457E+003	-2.74782562E+001	1.78720546E-003	-2.74782543E+001	-2.82811394E+001	-3.52048187E+001	2.99865952E+001	
1.52518958E+003	-2.75230198E+001	1.76887889E-003	-2.75230198E+001	-2.83260422E+001	-3.52489052E+001	2.99883804E+001	
1.52519446E+003	-2.75724049E+001	1.74887804E-003	-2.75724049E+001	-2.83702126E+001	-3.53240547E+001	2.99886227E+001	
1.52519946E+003	-2.74819202E+001	1.78569800E-003	-2.74819202E+001	-2.82879925E+001	-3.51928253E+001	2.99882259E+001	
1.52520447E+003	-2.74901123E+001	1.78233266E-003	-2.74901123E+001	-2.82945976E+001	-3.52088127E+001	2.99860306E+001	
1.52520935E+003	-2.75577431E+001	1.75479217E-003	-2.75577431E+001	-2.83474751E+001	-3.53496704E+001	2.99837017E+001	
1.52521423E+003	-2.75145435E+001	1.77233457E-003	-2.75145435E+001	-2.83149738E+001	-3.52532158E+001	2.99858150E+001	
1.52521924E+003	-2.75088997E+001	1.77463843E-003	-2.75088997E+001	-2.83203678E+001	-3.51934586E+001	2.99863987E+001	
1.52522424E+003	-2.75497742E+001	1.75801502E-003	-2.75497742E+001	-2.83492699E+001	-3.52930717E+001	2.99852276E+001	
1.52522925E+003	-2.75198364E+001	1.77017588E-003	-2.75198364E+001	-2.83212624E+001	-3.52535973E+001	2.99885540E+001	
1.52523401E+003	-2.75058022E+001	1.77590502E-003	-2.75058022E+001	-2.83131313E+001	-3.52105560E+001	2.99884377E+001	
1.52523901E+003	-2.75220757E+001	1.76926353E-003	-2.75220757E+001	-2.83189888E+001	-3.52781639E+001	2.99836197E+001	
1.52524402E+003	-2.75095978E+001	1.77435356E-003	-2.75095978E+001	-2.83102379E+001	-3.52472458E+001	2.99851818E+001	
1.52524890E+003	-2.75118656E+001	1.77342747E-003	-2.75118656E+001	-2.83208561E+001	-3.52084923E+001	2.99877644E+001	
1.52525391E+003	-2.75085602E+001	1.77477824E-003	-2.75085602E+001	-2.83073788E+001	-3.52552109E+001	2.99851303E+001	
1.52525879E+003	-2.75079460E+001	1.77502888E-003	-2.75079460E+001	-2.83035374E+001	-3.52706184E+001	2.99857540E+001	
1.52526379E+003	-2.75407448E+001	1.76167372E-003	-2.75407448E+001	-2.83417301E+001	-3.52766876E+001	2.99876137E+001	
1.52526868E+003	-2.75086823E+001	1.77472783E-003	-2.75086823E+001	-2.83093338E+001	-3.52462730E+001	2.99846249E+001	
1.52527368E+003	-2.74706078E+001	1.79035484E-003	-2.74706078E+001	-2.82756653E+001	-3.51864967E+001	2.99835224E+001	
1.52527869E+003	-2.75445843E+001	1.76011689E-003	-2.75445843E+001	-2.83503265E+001	-3.52571106E+001	2.99859867E+001	
1.52528357E+003	-2.75632858E+001	1.75255397E-003	-2.75632858E+001	-2.83638096E+001	-3.53015099E+001	2.99872932E+001	
1.52528845E+003	-2.74925213E+001	1.78134453E-003	-2.74925213E+001	-2.82992840E+001	-3.52000389E+001	2.99873676E+001	
1.52529346E+003	-2.75166969E+001	1.77145575E-003	-2.75166969E+001	-2.83287582E+001	-3.51983681E+001	2.99865398E+001	
1.52529846E+003	-2.75554886E+001	1.75570312E-003	-2.75554886E+001	-2.83672504E+001	-3.52386131E+001	2.99863930E+001	
1.52530334E+003	-2.75172729E+001	1.77122070E-003	-2.75172729E+001	-2.83365440E+001	-3.51640358E+001	2.99874992E+001	
1.52530823E+003	-2.75250015E+001	1.76807202E-003	-2.75250015E+001	-2.83420677E+001	-3.51823883E+001	2.99863758E+001	
1.52531323E+003	-2.75509930E+001	1.75752165E-003	-2.75509930E+001	-2.83566189E+001	-3.52640915E+001	2.99864750E+001	
1.52531824E+003	-2.75233536E+001	1.76874315E-003	-2.75233536E+001	-2.83328457E+001	-3.52175217E+001	2.99901752E+001	
1.52532312E+003	-2.75155621E+001	1.77191896E-003	-2.75155621E+001	-2.83280067E+001	-3.51953583E+001	2.99894428E+001	
1.52532813E+003	-2.75242653E+001	1.76837062E-003	-2.75242653E+001	-2.83311043E+001	-3.52314339E+001	2.99861889E+001	
1.52533301E+003	-2.75168247E+001	1.77140371E-003	-2.75168247E+001	-2.83283730E+001	-3.52009811E+001	2.99880695E+001	
1.52533801E+003	-2.75237122E+001	1.76859600E-003	-2.75237122E+001	-2.83358727E+001	-3.52049026E+001	2.99886742E+001	
1.52534290E+003	-2.75220699E+001	1.76926539E-003	-2.75220699E+001	-2.83271503E+001	-3.52378464E+001	2.99854794E+001	
1.52534790E+003	-2.75207062E+001	1.76982139E-003	-2.75207062E+001	-2.83334618E+001	-3.51989899E+001	2.99861717E+001	
1.52535278E+003	-2.75292892E+001	1.76632660E-003	-2.75292892E+001	-2.83480530E+001	-3.51785049E+001	2.99883003E+001	
1.52535767E+003	-2.74911518E+001	1.78190623E-003	-2.74911518E+001	-2.83022537E+001	-3.51774750E+001	2.99875240E+001	
1.52536267E+003	-2.74808502E+001	1.78613793E-003	-2.74808502E+001	-2.82925377E+001	-3.51643372E+001	2.99871082E+001	
1.52536768E+003	-2.75408916E+001	1.76161435E-003	-2.75408916E+001	-2.83574371E+001	-3.52008095E+001	2.99866333E+001	
1.52537268E+003	-2.75300884E+001	1.76600215E-003	-2.75300884E+001	-2.83450584E+001	-3.51976242E+001	2.99858780E+001	
1.52537744E+003	-2.74911270E+001	1.78191648E-003	-2.74911270E+001	-2.83056984E+001	-3.51606026E+001	2.99872742E+001	
1.52538245E+003	-2.75394287E+001	1.76220760E-003	-2.75394287E+001	-2.83524551E+001	-3.52164040E+001	2.99882469E+001	
1.52538745E+003	-2.75400810E+001	1.76194380E-003	-2.75400810E+001	-2.83559780E+001	-3.52031250E+001	2.99882679E+001	
1.52539246E+003	-2.74772110E+001	1.78763457E-003	-2.74772110E+001	-2.83016586E+001	-3.50991402E+001	2.99888649E+001	
1.52539734E+003	-2.75052147E+001	1.77614600E-003	-2.75052147E+001	-2.83241997E+001	-3.51533508E+001	2.99877548E+001	
1.52540222E+003	-2.75515842E+001	1.75728276E-003	-2.75515842E+001	-2.83645554E+001	-3.52288132E+001	2.99870453E+001	
1.52540723E+003	-2.75287609E+001	1.76654221E-003	-2.75287609E+001	-2.83531265E+001	-3.51510658E+001	2.99891567E+001	
1.52541223E+003	-2.75183220E+001	1.77079311E-003	-2.75183220E+001	-2.83426743E+001	-3.51406975E+001	2.99894161E+001	
1.52541711E+003	-2.75165062E+001	1.77153409E-003	-2.75165062E+001	-2.83307381E+001	-3.51876144E+001	2.99886169E+001	
1.52542212E+003	-2.75009651E+001	1.77788420E-003	-2.75009651E+001	-2.83233757E+001	-3.51326408E+001	2.99897804E+001	
1.52542700E+003	-2.75169353E+001	1.77135854E-003	-2.75169353E+001	-2.83444366E+001	-3.51242790E+001	2.99885311E+001	
1.52543188E+003	-2.75317345E+001	1.76533312E-003	-2.75317345E+001	-2.83500900E+001	-3.51828995E+001	2.99865665E+001	
1.52543689E+003	-2.75276489E+001	1.76699366E-003	-2.75276489E+001	-2.83493881E+001	-3.51625557E+001	2.99888172E+001	
1.52544189E+003	-2.75280666E+001	1.76682440E-003	-2.75280666E+001	-2.83571529E+001	-3.51278610E+001	2.99898148E+001	
1.52544690E+003	-2.75036640E+001	1.77677977E-003	-2.75036640E+001	-2.83295460E+001	-3.51187248E+001	2.99881477E+001	
1.52545166E+003	-2.74929447E+001	1.78117072E-003	-2.74929447E+001	-2.83192348E+001	-3.51060562E+001	2.99892521E+001	
1.52545667E+003	-2.75275402E+001	1.76703848E-003	-2.75275402E+001	-2.83544445E+001	-3.51377258E+001	2.99898968E+001	
1.52546167E+003	-2.75215988E+001	1.76945783E-003	-2.75215988E+001	-2.83442497E+001	-3.51521111E+001	2.99877586E+001	
1.52546667E+003	-2.74983139E+001	1.77896942E-003	-2.74983139E+001	-2.83214741E+001	-3.51264038E+001	2.99879990E+001	
1.52547156E+003	-2.75260010E+001	1.76766398E-003	-2.75260010E+001	-2.83482265E+001	-3.51585770E+001	2.99896355E+001	
1.52547644E+003	-2.75193424E+001	1.77037669E-003	-2.75193424E+001	-2.83407211E+001	-3.51559753E+001	2.99892712E+001	
1.52548145E+003	-2.74862194E+001	1.78393140E-003	-2.74862194E+001	-2.83140202E+001	-3.50921211E+001	2.99888153E+001	
1.52548645E+003	-2.75175362E+001	1.77111384E-003	-2.75175362E+001	-2.83444557E+001	-3.51276512E+001	2.99889050E+001	
1.52549133E+003	-2.75271893E+001	1.76718086E-003	-2.75271893E+001	-2.83492489E+001	-3.51605530E+001	2.99891262E+001	
1.52549634E+003	-2.74798813E+001	1.78653561E-003	-2.74798813E+001	-2.83078289E+001	-3.50851059E+001	2.99897633E+001	
1.52550122E+003	-2.74897556E+001	1.78247935E-003	-2.74897556E+001	-2.83193970E+001	-3.50869102E+001	2.99894485E+001	
1.52550623E+003	-2.75269089E+001	1.76729611E-003	-2.75269089E+001	-2.83542805E+001	-3.51348572E+001	2.99891415E+001	
1.52551111E+003	-2.75122795E+001	1.77325937E-003	-2.75122795E+001	-2.83468933E+001	-3.50858765E+001	2.99900093E+001	
1.52551611E+003	-2.75047512E+001	1.77633495E-003	-2.75047512E+001	-2.83373909E+001	-3.50876999E+001	2.99896469E+001	
1.52552112E+003	-2.75218678E+001	1.76934805E-003	-2.75218678E+001	-2.83449268E+001	-3.51504288E+001	2.99888039E+001	
1.52552588E+003	-2.75072670E+001	1.77530665E-003	-2.75072670E+001	-2.83376923E+001	-3.51006889E+001	2.99891510E+001	
1.52553088E+003	-2.74744263E+001	1.78878102E-003	-2.74744263E+001	-2.83108940E+001	-3.50393028E+001	2.99882145E+001	
1.52553589E+003	-2.74769230E+001	1.78775354E-003	-2.74769230E+001	-2.83063335E+001	-3.50751724E+001	2.99874420E+001	
1.52554089E+003	-2.75201702E+001	1.77003955E-003	-2.75201702E+001	-2.83535957E+001	-3.50993996E+001	2.99895287E+001	
1.52554578E+003	-2.75402527E+001	1.76187349E-003	-2.75402527E+001	-2.83800125E+001	-3.50896683E+001	2.99900780E+001	
1.52555066E+003	-2.75103741E+001	1.77403667E-003	-2.75103741E+001	-2.83423729E+001	-3.50963516E+001	2.99873371E+001	
1.52555566E+003	-2.75063152E+001	1.77569501E-003	-2.75063152E+001	-2.83366871E+001	-3.51000061E+001	2.99860172E+001	
1.52556067E+003	-2.75322990E+001	1.76510331E-003	-2.75322990E+001	-2.83690033E+001	-3.50960579E+001	2.99866982E+001	
1.52556555E+003	-2.75142555E+001	1.77245180E-003	-2.75142555E+001	-2.83495617E+001	-3.50846062E+001	2.99872189E+001	
1.52557043E+003	-2.75025520E+001	1.77723472E-003	-2.75025520E+001	-2.83366394E+001	-3.50786514E+001	2.99874477E+001	
1.52557544E+003	-2.75355320E+001	1.76379003E-003	-2.75355320E+001	-2.83745079E+001	-3.50886078E+001	2.99873600E+001	
1.52558044E+003	-2.75270004E+001	1.76725734E-003	-2.75270004E+001	-2.83697720E+001	-3.50623283E+001	2.99872131E+001	
1.52558533E+003	-2.75018311E+001	1.77753030E-003	-2.75018311E+001	-2.83443356E+001	-3.50383835E+001	2.99867935E+001	
1.52559033E+003	-2.75357018E+001	1.76372146E-003	-2.75357018E+001	-2.83749504E+001	-3.50874939E+001	2.99860268E+001	
1.52559521E+003	-2.75547237E+001	1.75601279E-003	-2.75547237E+001	-2.83946838E+001	-3.51031876E+001	2.99871368E+001	
1.52560022E+003	-2.75221214E+001	1.76924537E-003	-2.75221214E+001	-2.83651810E+001	-3.50560875E+001	2.99890766E+001	
1.52560510E+003	-2.75061646E+001	1.77575659E-003	-2.75061646E+001	-2.83429298E+001	-3.50696526E+001	2.99885845E+001	
1.52561011E+003	-2.75013657E+001	1.77771971E-003	-2.75013657E+001	-2.83338165E+001	-3.50852089E+001	2.99885159E+001	
1.52561511E+003	-2.74850082E+001	1.78442895E-003	-2.74850082E+001	-2.83257713E+001	-3.50297127E+001	2.99905148E+001	
1.52562000E+003	-2.74965134E+001	1.77970773E-003	-2.74965134E+001	-2.83400154E+001	-3.50284233E+001	2.99902039E+001	
1.52562488E+003	-2.75319672E+001	1.76523812E-003	-2.75319672E+001	-2.83714828E+001	-3.50825272E+001	2.99883709E+001	
1.52562988E+003	-2.75375366E+001	1.76297536E-003	-2.75375385E+001	-2.83800240E+001	-3.50741882E+001	2.99893570E+001	
1.52563489E+003	-2.75102959E+001	1.77406881E-003	-2.75102959E+001	-2.83515949E+001	-3.50524902E+001	2.99910011E+001	
1.52563989E+003	-2.75046692E+001	1.77636871E-003	-2.75046692E+001	-2.83404446E+001	-3.50727997E+001	2.99903660E+001	
1.52564465E+003	-2.75331306E+001	1.76476501E-003	-2.75331306E+001	-2.83746510E+001	-3.50742989E+001	2.99892902E+001	
1.52564966E+003	-2.75343246E+001	1.76427991E-003	-2.75343246E+001	-2.83817825E+001	-3.50478363E+001	2.99889259E+001	
1.52565466E+003	-2.75112114E+001	1.77369500E-003	-2.75112114E+001	-2.83559837E+001	-3.50371971E+001	2.99881725E+001	
1.52565967E+003	-2.75278683E+001	1.76690437E-003	-2.75278683E+001	-2.83734913E+001	-3.50499039E+001	2.99873657E+001	
1.52566455E+003	-2.75466080E+001	1.75929675E-003	-2.75466080E+001	-2.83931084E+001	-3.50645561E+001	2.99888020E+001	
1.52566943E+003	-2.75262737E+001	1.76755351E-003	-2.75262737E+001	-2.83697205E+001	-3.50584488E+001	2.99913540E+001	
1.52567444E+003	-2.75253696E+001	1.76792173E-003	-2.75253696E+001	-2.83700485E+001	-3.50517845E+001	2.99901733E+001	
1.52567944E+003	-2.75313835E+001	1.76547503E-003	-2.75313854E+001	-2.83775616E+001	-3.50508308E+001	2.99870701E+001	
1.52568433E+003	-2.75037193E+001	1.77675684E-003	-2.75037193E+001	-2.83484039E+001	-3.50301285E+001	2.99877586E+001	
1.52568933E+003	-2.75070839E+001	1.77538104E-003	-2.75070839E+001	-2.83526497E+001	-3.50293808E+001	2.99889050E+001	
1.52569421E+003	-2.75317287E+001	1.76533475E-003	-2.75317287E+001	-2.83766212E+001	-3.50571594E+001	2.99872818E+001	
1.52569922E+003	-2.75124474E+001	1.77318975E-003	-2.75124474E+001	-2.83573227E+001	-3.50379562E+001	2.99883041E+001	
1.52570410E+003	-2.75028114E+001	1.77712855E-003	-2.75028114E+001	-2.83523750E+001	-3.50065536E+001	2.99911327E+001	
1.52570911E+003	-2.75216293E+001	1.76944467E-003	-2.75216293E+001	-2.83699684E+001	-3.50310555E+001	2.99898911E+001	
1.52571411E+003	-2.75207138E+001	1.76981848E-003	-2.75207119E+001	-2.83669071E+001	-3.50400887E+001	2.99874229E+001	
1.52571899E+003	-2.75271702E+001	1.76718913E-003	-2.75271702E+001	-2.83813305E+001	-3.50096931E+001	2.99868279E+001	
1.52572388E+003	-2.75336418E+001	1.76455767E-003	-2.75336418E+001	-2.83876152E+001	-3.50170250E+001	2.99864521E+001	
1.52572888E+003	-2.75059166E+001	1.77585799E-003	-2.75059166E+001	-2.83475113E+001	-3.50467339E+001	2.99873543E+001	
1.52573389E+003	-2.75067253E+001	1.77552714E-003	-2.75067253E+001	-2.83494644E+001	-3.50422058E+001	2.99879322E+001	
1.52573889E+003	-2.75258255E+001	1.76773581E-003	-2.75258255E+001	-2.83804321E+001	-3.50063171E+001	2.99854240E+001	
1.52574365E+003	-2.74980640E+001	1.77907199E-003	-2.74980640E+001	-2.83543816E+001	-3.49706802E+001	2.99843445E+001	
1.52574866E+003	-2.74884872E+001	1.78299984E-003	-2.74884872E+001	-2.83408375E+001	-3.49793472E+001	2.99857407E+001	
1.52575366E+003	-2.75097084E+001	1.77430827E-003	-2.75097084E+001	-2.83617191E+001	-3.50021477E+001	2.99849377E+001	
1.52575867E+003	-2.74945679E+001	1.78050494E-003	-2.74945679E+001	-2.83465652E+001	-3.49870682E+001	2.99840660E+001	
1.52576355E+003	-2.74864483E+001	1.78383663E-003	-2.74864483E+001	-2.83374252E+001	-3.49836578E+001	2.99854279E+001	
1.52576843E+003	-2.74925270E+001	1.78134174E-003	-2.74925270E+001	-2.83445950E+001	-3.49846992E+001	2.99859333E+001	
1.52577344E+003	-2.74670639E+001	1.79181644E-003	-2.74670639E+001	-2.83242188E+001	-3.49358597E+001	2.99856968E+001	
1.52577844E+003	-2.74732952E+001	1.78924843E-003	-2.74732952E+001	-2.83333607E+001	-3.49287453E+001	2.99855900E+001	
1.52578333E+003	-2.75060501E+001	1.77580351E-003	-2.75060501E+001	-2.83624229E+001	-3.49784279E+001	2.99853153E+001	
1.52578821E+003	-2.74901466E+001	1.78231916E-003	-2.74901466E+001	-2.83459053E+001	-3.49653320E+001	2.99866009E+001	
1.52579321E+003	-2.74883766E+001	1.78304489E-003	-2.74883766E+001	-2.83481636E+001	-3.49451103E+001	2.99875107E+001	
1.52579822E+003	-2.75196075E+001	1.77026866E-003	-2.75196075E+001	-2.83774643E+001	-3.49851761E+001	2.99862957E+001	
1.52580310E+003	-2.75019169E+001	1.77749444E-003	-2.75019169E+001	-2.83571262E+001	-3.49796295E+001	2.99867802E+001	
1.52580811E+003	-2.74741592E+001	1.78889185E-003	-2.74741592E+001	-2.83314209E+001	-3.49424515E+001	2.99874649E+001	
1.52581299E+003	-2.74815159E+001	1.78586412E-003	-2.74815159E+001	-2.83372765E+001	-3.49566994E+001	2.99851151E+001	
1.52581799E+003	-2.74851513E+001	1.78436982E-003	-2.74851513E+001	-2.83418636E+001	-3.49559669E+001	2.99848824E+001	
1.52582288E+003	-2.74918575E+001	1.78161613E-003	-2.74918575E+001	-2.83568211E+001	-3.49250336E+001	2.99874420E+001	
1.52582788E+003	-2.74860649E+001	1.78399461E-003	-2.74860649E+001	-2.83502560E+001	-3.49227486E+001	2.99878197E+001	
1.52583289E+003	-2.74653778E+001	1.79251283E-003	-2.74653778E+001	-2.83214569E+001	-3.49390869E+001	2.99881992E+001	
1.52583777E+003	-2.75050182E+001	1.77622517E-003	-2.75050182E+001	-2.83642654E+001	-3.49642372E+001	2.99891205E+001	
1.52584265E+003	-2.75451965E+001	1.75986881E-003	-2.75451965E+001	-2.84119701E+001	-3.49701653E+001	2.99871044E+001	
1.52584766E+003	-2.74950237E+001	1.78031786E-003	-2.74950237E+001	-2.83600883E+001	-3.49277382E+001	2.99862480E+001	
1.52585266E+003	-2.74706078E+001	1.79035566E-003	-2.74706078E+001	-2.83335266E+001	-3.49130669E+001	2.99886742E+001	
1.52585767E+003	-2.75049820E+001	1.77623983E-003	-2.75049820E+001	-2.83708858E+001	-3.49338989E+001	2.99892159E+001	
1.52586243E+003	-2.74903831E+001	1.78222160E-003	-2.74903831E+001	-2.83562355E+001	-3.49195251E+001	2.99885025E+001	
1.52586743E+003	-2.74789906E+001	1.78690255E-003	-2.74789906E+001	-2.83410282E+001	-3.49254646E+001	2.99889565E+001	
1.52587244E+003	-2.75131779E+001	1.77289196E-003	-2.75131779E+001	-2.83757248E+001	-3.49573174E+001	2.99886093E+001	
1.52587744E+003	-2.75040264E+001	1.77663134E-003	-2.75040264E+001	-2.83706074E+001	-3.49298706E+001	2.99886398E+001	
1.52588232E+003	-2.74898300E+001	1.78244850E-003	-2.74898300E+001	-2.83554497E+001	-3.49200134E+001	2.99900475E+001	
1.52588721E+003	-2.75195026E+001	1.77031150E-003	-2.75195026E+001	-2.83817711E+001	-3.49649162E+001	2.99907227E+001	
1.52589221E+003	-2.75128002E+001	1.77304586E-003	-2.75128002E+001	-2.83767605E+001	-3.49505272E+001	2.99918232E+001	
1.52589722E+003	-2.74935989E+001	1.78090250E-003	-2.74935989E+001	-2.83585815E+001	-3.49266853E+001	2.99926281E+001	
1.52590222E+003	-2.75160484E+001	1.77172001E-003	-2.75160484E+001	-2.83785133E+001	-3.49605789E+001	2.99903278E+001	
1.52590710E+003	-2.75002880E+001	1.77816115E-003	-2.75002880E+001	-2.83643894E+001	-3.49373779E+001	2.99888420E+001	
1.52591199E+003	-2.74603462E+001	1.79459085E-003	-2.74603462E+001	-2.83263359E+001	-3.48888626E+001	2.99903488E+001	
1.52591699E+003	-2.74881554E+001	1.78313616E-003	-2.74881554E+001	-2.83513184E+001	-3.49295082E+001	2.99902554E+001	
1.52592200E+003	-2.75205231E+001	1.76989578E-003	-2.75205231E+001	-2.83838882E+001	-3.49609528E+001	2.99897919E+001	
1.52592688E+003	-2.74900322E+001	1.78236607E-003	-2.74900322E+001	-2.83550491E+001	-3.49229469E+001	2.99917355E+001	
1.52593188E+003	-2.74659081E+001	1.79229374E-003	-2.74659081E+001	-2.83297005E+001	-3.49043961E+001	2.99913578E+001	
1.52593677E+003	-2.74917755E+001	1.78165094E-003	-2.74917755E+001	-2.83585339E+001	-3.49168053E+001	2.99882469E+001	
1.52594177E+003	-2.75178623E+001	1.77098077E-003	-2.75178623E+001	-2.83863239E+001	-3.49351921E+001	2.99881115E+001	
1.52594666E+003	-2.74987965E+001	1.77877210E-003	-2.74987965E+001	-2.83607121E+001	-3.49458275E+001	2.99904232E+001	
1.52595166E+003	-2.74667778E+001	1.79193472E-003	-2.74667778E+001	-2.83295155E+001	-3.49100685E+001	2.99911289E+001	
1.52595667E+003	-2.74834728E+001	1.78505946E-003	-2.74834728E+001	-2.83556442E+001	-3.48840904E+001	2.99904861E+001	
1.52596155E+003	-2.75121212E+001	1.77332317E-003	-2.75121212E+001	-2.83845177E+001	-3.49117241E+001	2.99899635E+001	
1.52596643E+003	-2.74939919E+001	1.78074162E-003	-2.74939919E+001	-2.83626442E+001	-3.49104576E+001	2.99895763E+001	
1.52597144E+003	-2.74846764E+001	1.78456481E-003	-2.74846764E+001	-2.83565311E+001	-3.48867149E+001	2.99890995E+001	
1.52597644E+003	-2.75095978E+001	1.77435356E-003	-2.75095978E+001	-2.83832359E+001	-3.49036331E+001	2.99891739E+001	
