Acquired on 7/10/2022 at 22:00:53
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52521423E+003	-3.49697952E+001	3.18434846E-004	-3.49697952E+001	-3.56908684E+001	-4.31233940E+001	2.99881191E+001	
1.52521924E+003	-3.50080833E+001	3.15639656E-004	-3.50080833E+001	-3.57174149E+001	-4.32272873E+001	2.99892159E+001	
1.52522424E+003	-3.49256897E+001	3.21685220E-004	-3.49256897E+001	-3.56558609E+001	-4.30292511E+001	2.99935417E+001	
1.52522925E+003	-3.49407539E+001	3.20571213E-004	-3.49407539E+001	-3.56541862E+001	-4.31368980E+001	2.99893684E+001	
1.52523401E+003	-3.50247421E+001	3.14431236E-004	-3.50247421E+001	-3.57249794E+001	-4.32955399E+001	2.99901905E+001	
1.52523901E+003	-3.49191513E+001	3.22169857E-004	-3.49191513E+001	-3.56459770E+001	-4.30410233E+001	2.99919586E+001	
1.52524402E+003	-3.49139214E+001	3.22558073E-004	-3.49139214E+001	-3.56393776E+001	-4.30433197E+001	2.99882889E+001	
1.52524890E+003	-3.50413055E+001	3.13234341E-004	-3.50413055E+001	-3.57499275E+001	-4.32645035E+001	2.99914970E+001	
1.52525391E+003	-3.49382133E+001	3.20758874E-004	-3.49382133E+001	-3.56529083E+001	-4.31272888E+001	2.99938011E+001	
1.52525879E+003	-3.48952560E+001	3.23947344E-004	-3.48952560E+001	-3.56109352E+001	-4.30788422E+001	2.99876366E+001	
1.52526379E+003	-3.50470390E+001	3.12821328E-004	-3.50470390E+001	-3.57609634E+001	-4.32404137E+001	2.99869175E+001	
1.52526868E+003	-3.49722519E+001	3.18254723E-004	-3.49722519E+001	-3.56866837E+001	-4.31628036E+001	2.99896278E+001	
1.52527368E+003	-3.48604355E+001	3.26554902E-004	-3.48604355E+001	-3.55711899E+001	-4.30716324E+001	2.99898224E+001	
