Acquired on 7/10/2022 at 20:23:57
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52521423E+003	-3.51682320E+001	3.04212444E-004	-3.51682320E+001	-3.58333855E+001	-4.36451797E+001	2.99889660E+001	
1.52521924E+003	-3.51077080E+001	3.08481569E-004	-3.51077080E+001	-3.57584152E+001	-4.36729736E+001	2.99908733E+001	
1.52522424E+003	-3.51070900E+001	3.08525341E-004	-3.51070900E+001	-3.57989082E+001	-4.34263420E+001	2.99963226E+001	
1.52522925E+003	-3.51288834E+001	3.06981063E-004	-3.51288834E+001	-3.58042068E+001	-4.35448990E+001	2.99916153E+001	
1.52523401E+003	-3.51339874E+001	3.06620612E-004	-3.51339874E+001	-3.57735443E+001	-4.37688828E+001	2.99894314E+001	
1.52523901E+003	-3.50874023E+001	3.09927098E-004	-3.50874023E+001	-3.57560158E+001	-4.35435333E+001	2.99943237E+001	
1.52524402E+003	-3.51195946E+001	3.07638373E-004	-3.51195946E+001	-3.57936592E+001	-4.35430946E+001	2.99920139E+001	
1.52524890E+003	-3.51967278E+001	3.02222878E-004	-3.51967278E+001	-3.58499985E+001	-4.37461510E+001	2.99876556E+001	
1.52525391E+003	-3.51114426E+001	3.08216346E-004	-3.51114426E+001	-3.57890358E+001	-4.35139923E+001	2.99900112E+001	
1.52525879E+003	-3.50593758E+001	3.11933749E-004	-3.50593758E+001	-3.57427025E+001	-4.34281158E+001	2.99926224E+001	
1.52526379E+003	-3.51569138E+001	3.05006048E-004	-3.51569138E+001	-3.58129501E+001	-4.36893768E+001	2.99920540E+001	
1.52526868E+003	-3.51311455E+001	3.06821195E-004	-3.51311455E+001	-3.57882462E+001	-4.36570892E+001	2.99895000E+001	
1.52527368E+003	-3.50635223E+001	3.11635958E-004	-3.50635223E+001	-3.57297020E+001	-4.35342979E+001	2.99887562E+001	
1.52527869E+003	-3.51501694E+001	3.05480266E-004	-3.51501694E+001	-3.58161087E+001	-4.36223640E+001	2.99909306E+001	
1.52528357E+003	-3.51685715E+001	3.04188521E-004	-3.51685715E+001	-3.58362427E+001	-4.36303368E+001	2.99892082E+001	
1.52528845E+003	-3.50686760E+001	3.11266485E-004	-3.50686760E+001	-3.57290077E+001	-4.35748863E+001	2.99876575E+001	
1.52529346E+003	-3.50483475E+001	3.12727061E-004	-3.50483475E+001	-3.57145920E+001	-4.35187187E+001	2.99927197E+001	
1.52529846E+003	-3.50943108E+001	3.09434603E-004	-3.50943108E+001	-3.57721252E+001	-4.34955635E+001	2.99925022E+001	
1.52530334E+003	-3.51470146E+001	3.05702037E-004	-3.51470146E+001	-3.58084564E+001	-4.36464882E+001	2.99868736E+001	
1.52530823E+003	-3.51546021E+001	3.05168709E-004	-3.51546021E+001	-3.58197746E+001	-4.36314316E+001	2.99899979E+001	
1.52531323E+003	-3.51029129E+001	3.08822491E-004	-3.51029129E+001	-3.57879486E+001	-4.34616318E+001	2.99938889E+001	
1.52531824E+003	-3.51171684E+001	3.07810376E-004	-3.51171646E+001	-3.57803650E+001	-4.36059647E+001	2.99907513E+001	
1.52532312E+003	-3.51463470E+001	3.05749301E-004	-3.51463470E+001	-3.57959442E+001	-4.37184868E+001	2.99913692E+001	
1.52532813E+003	-3.50912247E+001	3.09654599E-004	-3.50912247E+001	-3.57607956E+001	-4.35415955E+001	2.99936676E+001	
1.52533301E+003	-3.51189346E+001	3.07685114E-004	-3.51189346E+001	-3.57836494E+001	-4.35985527E+001	2.99911346E+001	
1.52533801E+003	-3.51901207E+001	3.02682951E-004	-3.51901207E+001	-3.58478088E+001	-4.37124596E+001	2.99907436E+001	
1.52534290E+003	-3.51237411E+001	3.07344802E-004	-3.51237411E+001	-3.57982445E+001	-4.35446358E+001	2.99930077E+001	
1.52534790E+003	-3.50938606E+001	3.09466734E-004	-3.50938606E+001	-3.57669258E+001	-4.35233231E+001	2.99928875E+001	
1.52535278E+003	-3.51518898E+001	3.05359194E-004	-3.51518898E+001	-3.58183899E+001	-4.36207123E+001	2.99909649E+001	
1.52535767E+003	-3.51069336E+001	3.08536430E-004	-3.51069336E+001	-3.57803650E+001	-4.35342216E+001	2.99882813E+001	
1.52536267E+003	-3.50563812E+001	3.12148884E-004	-3.50563812E+001	-3.57276382E+001	-4.34966431E+001	2.99888458E+001	
1.52536768E+003	-3.50993118E+001	3.09078430E-004	-3.50993118E+001	-3.57657356E+001	-4.35686035E+001	2.99913921E+001	
1.52537268E+003	-3.51117287E+001	3.08196060E-004	-3.51117287E+001	-3.57773094E+001	-4.35861053E+001	2.99887409E+001	
1.52537744E+003	-3.51047287E+001	3.08693212E-004	-3.51047287E+001	-3.57741470E+001	-4.35560226E+001	2.99869347E+001	
1.52538245E+003	-3.51210136E+001	3.07537848E-004	-3.51210136E+001	-3.58058624E+001	-4.34808426E+001	2.99911461E+001	
1.52538745E+003	-3.51112022E+001	3.08233430E-004	-3.51112022E+001	-3.57897034E+001	-4.35083923E+001	2.99911594E+001	
1.52539246E+003	-3.51001091E+001	3.09021707E-004	-3.51001091E+001	-3.57571449E+001	-4.36264610E+001	2.99878712E+001	
1.52539734E+003	-3.50827637E+001	3.10258445E-004	-3.50827637E+001	-3.57602348E+001	-4.34860420E+001	2.99896069E+001	
1.52540222E+003	-3.50691032E+001	3.11235955E-004	-3.50691032E+001	-3.57668228E+001	-4.33543167E+001	2.99905586E+001	
1.52540723E+003	-3.51206512E+001	3.07563751E-004	-3.51206512E+001	-3.57944221E+001	-4.35458755E+001	2.99895687E+001	
1.52541223E+003	-3.51286659E+001	3.06996313E-004	-3.51286659E+001	-3.57989540E+001	-4.35747566E+001	2.99925079E+001	
1.52541711E+003	-3.50582466E+001	3.12014919E-004	-3.50582466E+001	-3.57454872E+001	-4.34040833E+001	2.99940128E+001	
1.52542212E+003	-3.50805283E+001	3.10418138E-004	-3.50805321E+001	-3.57544670E+001	-4.35047722E+001	2.99916000E+001	
1.52542700E+003	-3.51361885E+001	3.06465052E-004	-3.51361885E+001	-3.58004074E+001	-4.36188126E+001	2.99906807E+001	
1.52543188E+003	-3.50956039E+001	3.09342460E-004	-3.50956039E+001	-3.57720299E+001	-4.35050621E+001	2.99904346E+001	
1.52543689E+003	-3.50797462E+001	3.10474046E-004	-3.50797462E+001	-3.57593727E+001	-4.34702721E+001	2.99897823E+001	
1.52544189E+003	-3.51045952E+001	3.08702700E-004	-3.51045952E+001	-3.57810669E+001	-4.35137749E+001	2.99903545E+001	
1.52544690E+003	-3.50729675E+001	3.10959033E-004	-3.50729675E+001	-3.57472076E+001	-4.34954224E+001	2.99907951E+001	
1.52545166E+003	-3.50589447E+001	3.11964628E-004	-3.50589447E+001	-3.57377510E+001	-4.34543266E+001	2.99906349E+001	
1.52545667E+003	-3.50971756E+001	3.09230440E-004	-3.50971756E+001	-3.57862663E+001	-4.34322586E+001	2.99895935E+001	
1.52546167E+003	-3.51011353E+001	3.08948569E-004	-3.51011353E+001	-3.57761841E+001	-4.35187836E+001	2.99877701E+001	
1.52546667E+003	-3.50755386E+001	3.10774951E-004	-3.50755386E+001	-3.57369118E+001	-4.35754204E+001	2.99884415E+001	
1.52547156E+003	-3.50820618E+001	3.10308475E-004	-3.50820618E+001	-3.57634048E+001	-4.34624863E+001	2.99897327E+001	
1.52547644E+003	-3.51108780E+001	3.08256596E-004	-3.51108780E+001	-3.57932091E+001	-4.34854584E+001	2.99881001E+001	
1.52548145E+003	-3.50947418E+001	3.09403840E-004	-3.50947418E+001	-3.57542610E+001	-4.36059113E+001	2.99872360E+001	
1.52548645E+003	-3.50455666E+001	3.12927295E-004	-3.50455627E+001	-3.57191620E+001	-4.34718552E+001	2.99880314E+001	
1.52549133E+003	-3.50647049E+001	3.11551150E-004	-3.50647049E+001	-3.57533340E+001	-4.34024734E+001	2.99876270E+001	
1.52549634E+003	-3.50999832E+001	3.09030787E-004	-3.50999832E+001	-3.57682686E+001	-4.35580673E+001	2.99877930E+001	
1.52550122E+003	-3.50531540E+001	3.12381075E-004	-3.50531540E+001	-3.57185211E+001	-4.35288048E+001	2.99884472E+001	
1.52550623E+003	-3.50495377E+001	3.12641205E-004	-3.50495377E+001	-3.57275848E+001	-4.34493980E+001	2.99879742E+001	
1.52551111E+003	-3.51116333E+001	3.08202871E-004	-3.51116333E+001	-3.57870178E+001	-4.35272827E+001	2.99882717E+001	
1.52551611E+003	-3.50845375E+001	3.10131698E-004	-3.50845375E+001	-3.57656364E+001	-4.34663925E+001	2.99888153E+001	
1.52552112E+003	-3.50482254E+001	3.12735705E-004	-3.50482254E+001	-3.57328110E+001	-4.34095955E+001	2.99893036E+001	
1.52552588E+003	-3.50765076E+001	3.10705829E-004	-3.50765076E+001	-3.57388992E+001	-4.35701752E+001	2.99900818E+001	
1.52553088E+003	-3.50346794E+001	3.13712517E-004	-3.50346794E+001	-3.56846962E+001	-4.36042366E+001	2.99872990E+001	
1.52553589E+003	-3.49942093E+001	3.16649617E-004	-3.49942093E+001	-3.56582336E+001	-4.34780045E+001	2.99852619E+001	
1.52554089E+003	-3.50674171E+001	3.11356795E-004	-3.50674171E+001	-3.57494392E+001	-4.34438171E+001	2.99902973E+001	
1.52554578E+003	-3.51053810E+001	3.08646966E-004	-3.51053810E+001	-3.57926140E+001	-4.34512520E+001	2.99928551E+001	
1.52555066E+003	-3.50792961E+001	3.10506322E-004	-3.50792961E+001	-3.57578659E+001	-4.34760628E+001	2.99888649E+001	
1.52555566E+003	-3.50761986E+001	3.10727803E-004	-3.50761986E+001	-3.57551575E+001	-4.34706726E+001	2.99892807E+001	
1.52556067E+003	-3.50584793E+001	3.11998214E-004	-3.50584793E+001	-3.57438889E+001	-4.34150162E+001	2.99911690E+001	
1.52556555E+003	-3.50657921E+001	3.11473384E-004	-3.50657921E+001	-3.57339859E+001	-4.35244179E+001	2.99879589E+001	
1.52557043E+003	-3.51136932E+001	3.08056769E-004	-3.51136932E+001	-3.57763519E+001	-4.36057625E+001	2.99874535E+001	
1.52557544E+003	-3.50975189E+001	3.09206138E-004	-3.50975189E+001	-3.57903633E+001	-4.34108315E+001	2.99899693E+001	
1.52558044E+003	-3.50769463E+001	3.10674484E-004	-3.50769463E+001	-3.57709618E+001	-4.33834610E+001	2.99895630E+001	
1.52558533E+003	-3.51058731E+001	3.08611896E-004	-3.51058731E+001	-3.57716331E+001	-4.35791626E+001	2.99900112E+001	
1.52559033E+003	-3.50888824E+001	3.09821655E-004	-3.50888824E+001	-3.57621117E+001	-4.35173569E+001	2.99912663E+001	
1.52559521E+003	-3.50862617E+001	3.10008647E-004	-3.50862617E+001	-3.57789154E+001	-4.34006653E+001	2.99904213E+001	
1.52560022E+003	-3.51332970E+001	3.06669332E-004	-3.51332970E+001	-3.58198090E+001	-4.34833984E+001	2.99912071E+001	
1.52560510E+003	-3.51018982E+001	3.08894407E-004	-3.51018982E+001	-3.57842026E+001	-4.34766464E+001	2.99919415E+001	
1.52561011E+003	-3.50620842E+001	3.11739394E-004	-3.50620842E+001	-3.57448769E+001	-4.34339561E+001	2.99897747E+001	
1.52561511E+003	-3.50965157E+001	3.09277617E-004	-3.50965157E+001	-3.57728424E+001	-4.35065651E+001	2.99888916E+001	
