Acquired on 7/10/2022 at 20:56:42
Calibrated on 7/10/2022 at 10:40:43
Device Descriptor:  [none]
Scan Range (nm):  1525.002  --  1610.564
Measurement Type:  Reflection
Group Index:  1.454
Gain:  0 dB
Domain:  Frequency
Resolution Bandwidth (GHz):  1.030924
Frequency domain window was not applied to measurement data.
Number of Data Points (in this file):  16384
NOTE: Data stored in this file is not decimated.

Wavelength (nm)	Return Loss (dB)	Linear Amplitude (1/mm)	Return Loss	Polarization S	Polarization P	Group Delay (ns)	
1.52506104E+003	-3.50330544E+001	3.13830067E-004	-3.50330544E+001	-3.56885834E+001	-4.35686188E+001	2.99923782E+001	
1.52506592E+003	-3.48407135E+001	3.28041468E-004	-3.48407135E+001	-3.55953865E+001	-4.28128357E+001	2.99947662E+001	
1.52507080E+003	-3.50796280E+001	3.10482428E-004	-3.50796280E+001	-3.57248116E+001	-4.36792564E+001	2.99754734E+001	
1.52507581E+003	-3.50867958E+001	3.09970463E-004	-3.50867958E+001	-3.57196884E+001	-4.37639465E+001	2.99855213E+001	
1.52508081E+003	-3.47817917E+001	3.32522439E-004	-3.47817917E+001	-3.55057068E+001	-4.29196777E+001	2.99943485E+001	
1.52508582E+003	-3.50187416E+001	3.14866076E-004	-3.50187378E+001	-3.57010422E+001	-4.33935165E+001	2.99857311E+001	
1.52509058E+003	-3.51835785E+001	3.03139095E-004	-3.51835785E+001	-3.58363914E+001	-4.37358627E+001	2.99866009E+001	
1.52509558E+003	-3.48186188E+001	3.29714501E-004	-3.48186188E+001	-3.55230141E+001	-4.30657425E+001	2.99890575E+001	
1.52510059E+003	-3.48861084E+001	3.24630411E-004	-3.48861084E+001	-3.55891876E+001	-4.31406937E+001	2.99885502E+001	
1.52510547E+003	-3.51454239E+001	3.05814290E-004	-3.51454201E+001	-3.58278351E+001	-4.35195351E+001	2.99894562E+001	
1.52511047E+003	-3.49070015E+001	3.23072309E-004	-3.49070015E+001	-3.55854378E+001	-4.33045540E+001	2.99845791E+001	
1.52511536E+003	-3.48300438E+001	3.28848371E-004	-3.48300438E+001	-3.55171432E+001	-4.31766968E+001	2.99879341E+001	
1.52512036E+003	-3.50403061E+001	3.13306344E-004	-3.50403061E+001	-3.57471771E+001	-4.32734222E+001	2.99953747E+001	
1.52512524E+003	-3.49901733E+001	3.16944206E-004	-3.49901733E+001	-3.56629868E+001	-4.34211197E+001	2.99860821E+001	
1.52513025E+003	-3.48987503E+001	3.23686836E-004	-3.48987503E+001	-3.55498047E+001	-4.34618950E+001	2.99832840E+001	
1.52513513E+003	-3.49545059E+001	3.19557614E-004	-3.49545059E+001	-3.56619530E+001	-4.31843491E+001	2.99941082E+001	
1.52514014E+003	-3.49721184E+001	3.18264501E-004	-3.49721184E+001	-3.56707153E+001	-4.32523155E+001	2.99894772E+001	
1.52514502E+003	-3.49769592E+001	3.17909871E-004	-3.49769592E+001	-3.56152000E+001	-4.36201859E+001	2.99833374E+001	
1.52515002E+003	-3.49391098E+001	3.20692779E-004	-3.49391098E+001	-3.56215248E+001	-4.33131981E+001	2.99914017E+001	
1.52515503E+003	-3.49361115E+001	3.20914085E-004	-3.49361115E+001	-3.56556625E+001	-4.30981674E+001	2.99897842E+001	
1.52515979E+003	-3.50468025E+001	3.12838209E-004	-3.50468025E+001	-3.57180748E+001	-4.34869728E+001	2.99835739E+001	
1.52516479E+003	-3.49761581E+001	3.17968515E-004	-3.49761581E+001	-3.56528778E+001	-4.33838844E+001	2.99889622E+001	
1.52516980E+003	-3.48656044E+001	3.26166803E-004	-3.48656044E+001	-3.55711174E+001	-4.31063614E+001	2.99906368E+001	
1.52517480E+003	-3.50241508E+001	3.14473989E-004	-3.50241508E+001	-3.57054482E+001	-4.34048462E+001	2.99873028E+001	
1.52517969E+003	-3.50479355E+001	3.12756718E-004	-3.50479355E+001	-3.57263718E+001	-4.34454689E+001	2.99887447E+001	
1.52518457E+003	-3.48693352E+001	3.25886707E-004	-3.48693352E+001	-3.55661163E+001	-4.31599464E+001	2.99889393E+001	
1.52518958E+003	-3.49398613E+001	3.20637249E-004	-3.49398613E+001	-3.56346130E+001	-4.32421494E+001	2.99882011E+001	
1.52519446E+003	-3.50263443E+001	3.14315228E-004	-3.50263443E+001	-3.57222748E+001	-4.33218575E+001	2.99885216E+001	
1.52519946E+003	-3.48915405E+001	3.24224791E-004	-3.48915405E+001	-3.55823288E+001	-4.32167244E+001	2.99875603E+001	
1.52520447E+003	-3.48830185E+001	3.24861583E-004	-3.48830185E+001	-3.55752907E+001	-4.31996155E+001	2.99903221E+001	
1.52520935E+003	-3.49762955E+001	3.17958591E-004	-3.49762955E+001	-3.56838760E+001	-4.32053452E+001	2.99918747E+001	
1.52521423E+003	-3.49510574E+001	3.19811719E-004	-3.49510574E+001	-3.56352959E+001	-4.33144379E+001	2.99875526E+001	
1.52521924E+003	-3.49246254E+001	3.21764150E-004	-3.49246254E+001	-3.56001740E+001	-4.33392677E+001	2.99892807E+001	
1.52522424E+003	-3.49453506E+001	3.20232240E-004	-3.49453506E+001	-3.56599045E+001	-4.31352081E+001	2.99924812E+001	
1.52522925E+003	-3.49654884E+001	3.18750681E-004	-3.49654884E+001	-3.56666641E+001	-4.32309380E+001	2.99879284E+001	
1.52523401E+003	-3.49593544E+001	3.19201150E-004	-3.49593544E+001	-3.56279411E+001	-4.34156380E+001	2.99888878E+001	
1.52523901E+003	-3.49020958E+001	3.23437504E-004	-3.49020958E+001	-3.55989037E+001	-4.31925621E+001	2.99939384E+001	
1.52524402E+003	-3.49232826E+001	3.21863510E-004	-3.49232826E+001	-3.56194267E+001	-4.32175522E+001	2.99901772E+001	
1.52524890E+003	-3.49837418E+001	3.17414029E-004	-3.49837418E+001	-3.56459465E+001	-4.34785385E+001	2.99872208E+001	
1.52525391E+003	-3.49066887E+001	3.23095766E-004	-3.49066887E+001	-3.55932083E+001	-4.32567291E+001	2.99896259E+001	
1.52525879E+003	-3.48971252E+001	3.23807995E-004	-3.48971252E+001	-3.56073189E+001	-4.31114578E+001	2.99888668E+001	
1.52526379E+003	-3.50014191E+001	3.16124235E-004	-3.50014191E+001	-3.56883049E+001	-4.33493500E+001	2.99878368E+001	
1.52526868E+003	-3.49273033E+001	3.21565691E-004	-3.49273033E+001	-3.56074982E+001	-4.33144722E+001	2.99886341E+001	
1.52527368E+003	-3.48509369E+001	3.27270012E-004	-3.48509369E+001	-3.55405617E+001	-4.31829033E+001	2.99891129E+001	
1.52527869E+003	-3.49622421E+001	3.18988925E-004	-3.49622421E+001	-3.56518860E+001	-4.32941208E+001	2.99905586E+001	
1.52528357E+003	-3.49708481E+001	3.18357459E-004	-3.49708481E+001	-3.56590996E+001	-4.33108139E+001	2.99890594E+001	
1.52528845E+003	-3.48973122E+001	3.23793967E-004	-3.48973122E+001	-3.55843430E+001	-4.32443924E+001	2.99871273E+001	
1.52529346E+003	-3.49533501E+001	3.19642772E-004	-3.49533501E+001	-3.56540413E+001	-4.32215691E+001	2.99909172E+001	
1.52529846E+003	-3.49697685E+001	3.18436651E-004	-3.49697685E+001	-3.56760483E+001	-4.32061920E+001	2.99908657E+001	
1.52530334E+003	-3.49078140E+001	3.23012006E-004	-3.49078140E+001	-3.55850410E+001	-4.33125229E+001	2.99866009E+001	
1.52530823E+003	-3.49193649E+001	3.22153792E-004	-3.49193649E+001	-3.56003685E+001	-4.33017807E+001	2.99894753E+001	
1.52531323E+003	-3.49657288E+001	3.18732986E-004	-3.49657288E+001	-3.56791382E+001	-4.31620102E+001	2.99908180E+001	
1.52531824E+003	-3.49996719E+001	3.16251564E-004	-3.49996719E+001	-3.56893501E+001	-4.33313370E+001	2.99863358E+001	
1.52532312E+003	-3.49766922E+001	3.17929458E-004	-3.49766922E+001	-3.56400642E+001	-4.34644241E+001	2.99883690E+001	
1.52532813E+003	-3.48980675E+001	3.23737739E-004	-3.48980675E+001	-3.55825729E+001	-4.32599068E+001	2.99910297E+001	
1.52533301E+003	-3.49243202E+001	3.21786501E-004	-3.49243202E+001	-3.56100121E+001	-4.32792320E+001	2.99869251E+001	
1.52533801E+003	-3.49902649E+001	3.16937483E-004	-3.49902649E+001	-3.56692886E+001	-4.33843422E+001	2.99867344E+001	
1.52534290E+003	-3.49430771E+001	3.20399879E-004	-3.49430771E+001	-3.56458740E+001	-4.31992760E+001	2.99899292E+001	
1.52534790E+003	-3.49427338E+001	3.20425286E-004	-3.49427338E+001	-3.56433830E+001	-4.32111664E+001	2.99886627E+001	
1.52535278E+003	-3.49815178E+001	3.17576429E-004	-3.49815178E+001	-3.56631165E+001	-4.33604050E+001	2.99867802E+001	
1.52535767E+003	-3.49001961E+001	3.23579065E-004	-3.49001961E+001	-3.55953636E+001	-4.32000885E+001	2.99865379E+001	
1.52536267E+003	-3.48784485E+001	3.25203524E-004	-3.48784485E+001	-3.55828476E+001	-4.31255302E+001	2.99876118E+001	
1.52536768E+003	-3.49515877E+001	3.19772691E-004	-3.49515877E+001	-3.56455307E+001	-4.32585373E+001	2.99890614E+001	
1.52537268E+003	-3.49234314E+001	3.21852509E-004	-3.49234314E+001	-3.56170959E+001	-4.32319946E+001	2.99866486E+001	
1.52537744E+003	-3.49100266E+001	3.22847336E-004	-3.49100266E+001	-3.56104126E+001	-4.31799850E+001	2.99851665E+001	
1.52538245E+003	-3.49712219E+001	3.18330043E-004	-3.49712219E+001	-3.56793137E+001	-4.31974220E+001	2.99877052E+001	
1.52538745E+003	-3.49379044E+001	3.20781488E-004	-3.49379044E+001	-3.56446114E+001	-4.31719246E+001	2.99862137E+001	
1.52539246E+003	-3.48987961E+001	3.23683373E-004	-3.48987961E+001	-3.55884628E+001	-4.32305107E+001	2.99852161E+001	
1.52539734E+003	-3.49398384E+001	3.20638908E-004	-3.49398384E+001	-3.56293030E+001	-4.32727394E+001	2.99903107E+001	
1.52540222E+003	-3.49370384E+001	3.20845720E-004	-3.49370384E+001	-3.56392899E+001	-4.31963348E+001	2.99896259E+001	
1.52540723E+003	-3.49132233E+001	3.22609994E-004	-3.49132233E+001	-3.56095467E+001	-4.32064667E+001	2.99852448E+001	
1.52541223E+003	-3.49033508E+001	3.23344109E-004	-3.49033508E+001	-3.55982971E+001	-4.32045174E+001	2.99887829E+001	
1.52541711E+003	-3.48868561E+001	3.24574561E-004	-3.48868561E+001	-3.55859451E+001	-4.31642227E+001	2.99903107E+001	
1.52542212E+003	-3.49231377E+001	3.21874133E-004	-3.49231377E+001	-3.56054993E+001	-4.32975540E+001	2.99860821E+001	
1.52542700E+003	-3.49238129E+001	3.21824133E-004	-3.49238129E+001	-3.56035194E+001	-4.33138733E+001	2.99873981E+001	
1.52543188E+003	-3.48578606E+001	3.26748734E-004	-3.48578606E+001	-3.55587883E+001	-4.31247177E+001	2.99896870E+001	
1.52543689E+003	-3.49114075E+001	3.22744658E-004	-3.49114075E+001	-3.56154900E+001	-4.31603165E+001	2.99870777E+001	
1.52544189E+003	-3.49680367E+001	3.18563776E-004	-3.49680367E+001	-3.56666985E+001	-4.32478523E+001	2.99868088E+001	
1.52544690E+003	-3.48531189E+001	3.27105721E-004	-3.48531189E+001	-3.55562706E+001	-4.31072960E+001	2.99883537E+001	
1.52545166E+003	-3.48214378E+001	3.29500588E-004	-3.48214378E+001	-3.55245552E+001	-4.30758247E+001	2.99875832E+001	
1.52545667E+003	-3.49318161E+001	3.21231724E-004	-3.49318161E+001	-3.56365891E+001	-4.31767845E+001	2.99868469E+001	
1.52546167E+003	-3.49287605E+001	3.21457803E-004	-3.49287605E+001	-3.56341705E+001	-4.31701088E+001	2.99866886E+001	
1.52546667E+003	-3.48722496E+001	3.25667817E-004	-3.48722496E+001	-3.55680046E+001	-4.31687737E+001	2.99875565E+001	
1.52547156E+003	-3.49028549E+001	3.23380897E-004	-3.49028549E+001	-3.55987358E+001	-4.31986465E+001	2.99879627E+001	
1.52547644E+003	-3.49234581E+001	3.21850413E-004	-3.49234581E+001	-3.56235123E+001	-4.31953125E+001	2.99852085E+001	
1.52548145E+003	-3.49015579E+001	3.23477667E-004	-3.49015579E+001	-3.55937080E+001	-4.32188759E+001	2.99852810E+001	
1.52548645E+003	-3.48860016E+001	3.24638357E-004	-3.48860016E+001	-3.55754128E+001	-4.32192039E+001	2.99890118E+001	
1.52549133E+003	-3.48840752E+001	3.24782566E-004	-3.48840714E+001	-3.55715790E+001	-4.32283745E+001	2.99879494E+001	
1.52549634E+003	-3.48969727E+001	3.23819404E-004	-3.48969727E+001	-3.55777855E+001	-4.32804832E+001	2.99863796E+001	
1.52550122E+003	-3.48872871E+001	3.24542227E-004	-3.48872871E+001	-3.55831718E+001	-4.31830597E+001	2.99897194E+001	
1.52550623E+003	-3.48861771E+001	3.24625347E-004	-3.48861732E+001	-3.55977211E+001	-4.30928993E+001	2.99899826E+001	
1.52551111E+003	-3.49273491E+001	3.21562198E-004	-3.49273491E+001	-3.56242104E+001	-4.32175064E+001	2.99876747E+001	
1.52551611E+003	-3.48960419E+001	3.23888700E-004	-3.48960419E+001	-3.55865059E+001	-4.32231178E+001	2.99891453E+001	
1.52552112E+003	-3.48467407E+001	3.27586313E-004	-3.48467407E+001	-3.55488205E+001	-4.31070480E+001	2.99903545E+001	
1.52552588E+003	-3.49103279E+001	3.22824984E-004	-3.49103279E+001	-3.56054344E+001	-4.32105865E+001	2.99897442E+001	
1.52553088E+003	-3.49152832E+001	3.22456908E-004	-3.49152832E+001	-3.55951042E+001	-4.33046570E+001	2.99894581E+001	
1.52553589E+003	-3.48269691E+001	3.29081202E-004	-3.48269691E+001	-3.55086441E+001	-4.32054367E+001	2.99886646E+001	
1.52554089E+003	-3.48555107E+001	3.26925539E-004	-3.48555107E+001	-3.55475769E+001	-4.31733322E+001	2.99892120E+001	
1.52554578E+003	-3.49105301E+001	3.22809909E-004	-3.49105301E+001	-3.56096649E+001	-4.31876450E+001	2.99889221E+001	
1.52555066E+003	-3.48878784E+001	3.24498134E-004	-3.48878784E+001	-3.55890770E+001	-4.31531868E+001	2.99855022E+001	
1.52555566E+003	-3.49242821E+001	3.21789616E-004	-3.49242783E+001	-3.56319771E+001	-4.31526871E+001	2.99867039E+001	
1.52556067E+003	-3.49493408E+001	3.19938059E-004	-3.49493408E+001	-3.56601028E+001	-4.31604805E+001	2.99905472E+001	
1.52556555E+003	-3.48824348E+001	3.24905035E-004	-3.48824348E+001	-3.55769501E+001	-4.31860886E+001	2.99879189E+001	
1.52557043E+003	-3.48891830E+001	3.24400666E-004	-3.48891830E+001	-3.55791626E+001	-4.32190781E+001	2.99863873E+001	
1.52557544E+003	-3.49408989E+001	3.20560532E-004	-3.49408989E+001	-3.56521225E+001	-4.31494446E+001	2.99897118E+001	
1.52558044E+003	-3.49165421E+001	3.22363543E-004	-3.49165421E+001	-3.56254959E+001	-4.31378479E+001	2.99888935E+001	
1.52558533E+003	-3.49009018E+001	3.23526328E-004	-3.49009018E+001	-3.55903702E+001	-4.32337799E+001	2.99878082E+001	
1.52559033E+003	-3.49095001E+001	3.22886743E-004	-3.49095001E+001	-3.56090508E+001	-4.31842041E+001	2.99907112E+001	
1.52559521E+003	-3.49047508E+001	3.23239714E-004	-3.49047508E+001	-3.56157722E+001	-4.31144371E+001	2.99895916E+001	
1.52560022E+003	-3.49173851E+001	3.22300853E-004	-3.49173851E+001	-3.56209908E+001	-4.31689987E+001	2.99873047E+001	
1.52560510E+003	-3.48976135E+001	3.23771557E-004	-3.48976135E+001	-3.56051636E+001	-4.31268501E+001	2.99899559E+001	
1.52561011E+003	-3.48717384E+001	3.25706293E-004	-3.48717384E+001	-3.55788994E+001	-4.31031837E+001	2.99913197E+001	
1.52561511E+003	-3.49139748E+001	3.22553882E-004	-3.49139748E+001	-3.56028900E+001	-4.32500801E+001	2.99901867E+001	
1.52562000E+003	-3.49158058E+001	3.22418055E-004	-3.49158058E+001	-3.56029510E+001	-4.32622147E+001	2.99904613E+001	
1.52562488E+003	-3.48726730E+001	3.25636211E-004	-3.48726730E+001	-3.55729218E+001	-4.31434059E+001	2.99906464E+001	
1.52562988E+003	-3.48976440E+001	3.23769171E-004	-3.48976440E+001	-3.56021996E+001	-4.31438522E+001	2.99904461E+001	
1.52563489E+003	-3.49046783E+001	3.23245127E-004	-3.49046783E+001	-3.56086273E+001	-4.31543350E+001	2.99896851E+001	
1.52563989E+003	-3.48743477E+001	3.25510511E-004	-3.48743477E+001	-3.55766525E+001	-4.31333771E+001	2.99885349E+001	
1.52564465E+003	-3.49130745E+001	3.22620850E-004	-3.49130745E+001	-3.56161652E+001	-4.31676254E+001	2.99898701E+001	
1.52564966E+003	-3.49411392E+001	3.20542895E-004	-3.49411392E+001	-3.56458282E+001	-4.31865768E+001	2.99901848E+001	
1.52565466E+003	-3.49139328E+001	3.22557258E-004	-3.49139328E+001	-3.56130524E+001	-4.31911278E+001	2.99876423E+001	
1.52565967E+003	-3.49155693E+001	3.22435750E-004	-3.49155693E+001	-3.56181641E+001	-4.31729202E+001	2.99882736E+001	
1.52566455E+003	-3.49152679E+001	3.22458043E-004	-3.49152679E+001	-3.56306114E+001	-4.31007195E+001	2.99887047E+001	
1.52566943E+003	-3.49073448E+001	3.23046959E-004	-3.49073448E+001	-3.56188812E+001	-4.31141129E+001	2.99854794E+001	
1.52567444E+003	-3.49242477E+001	3.21791857E-004	-3.49242477E+001	-3.56320114E+001	-4.31523056E+001	2.99874096E+001	
1.52567944E+003	-3.49009781E+001	3.23520624E-004	-3.49009781E+001	-3.56146507E+001	-4.30958023E+001	2.99922600E+001	
1.52568433E+003	-3.48725281E+001	3.25647066E-004	-3.48725281E+001	-3.55744095E+001	-4.31339607E+001	2.99907818E+001	
1.52568933E+003	-3.48901749E+001	3.24326567E-004	-3.48901749E+001	-3.55843124E+001	-4.31959991E+001	2.99893551E+001	
1.52569421E+003	-3.48681335E+001	3.25976638E-004	-3.48681335E+001	-3.55807953E+001	-4.30686111E+001	2.99912643E+001	
1.52569922E+003	-3.48644409E+001	3.26253969E-004	-3.48644409E+001	-3.55777130E+001	-4.30614853E+001	2.99899750E+001	
1.52570410E+003	-3.49296150E+001	3.21394560E-004	-3.49296150E+001	-3.56215744E+001	-4.32480431E+001	2.99879684E+001	
1.52570911E+003	-3.49121704E+001	3.22688225E-004	-3.49121704E+001	-3.56065903E+001	-4.32163620E+001	2.99885674E+001	
1.52571411E+003	-3.48617744E+001	3.26454378E-004	-3.48617744E+001	-3.55759239E+001	-4.30539169E+001	2.99891815E+001	
1.52571899E+003	-3.49047813E+001	3.23237560E-004	-3.49047813E+001	-3.56227150E+001	-4.30758095E+001	2.99899235E+001	
1.52572388E+003	-3.49014168E+001	3.23488144E-004	-3.49014168E+001	-3.56035957E+001	-4.31611443E+001	2.99892178E+001	
1.52572888E+003	-3.48388748E+001	3.28180380E-004	-3.48388748E+001	-3.55272217E+001	-4.31782608E+001	2.99865627E+001	
1.52573389E+003	-3.48676987E+001	3.26009555E-004	-3.48676987E+001	-3.55639496E+001	-4.31613503E+001	2.99865055E+001	
1.52573889E+003	-3.49116364E+001	3.22727632E-004	-3.49116364E+001	-3.56196060E+001	-4.31385269E+001	2.99869633E+001	
1.52574365E+003	-3.48883514E+001	3.24462802E-004	-3.48883514E+001	-3.55938759E+001	-4.31290474E+001	2.99858570E+001	
1.52574866E+003	-3.48728600E+001	3.25622212E-004	-3.48728600E+001	-3.55836029E+001	-4.30841141E+001	2.99881420E+001	
1.52575366E+003	-3.48637657E+001	3.26304842E-004	-3.48637657E+001	-3.55782280E+001	-4.30541420E+001	2.99904118E+001	
1.52575867E+003	-3.48520737E+001	3.27184360E-004	-3.48520737E+001	-3.55441017E+001	-4.31701088E+001	2.99872417E+001	
1.52576355E+003	-3.48612137E+001	3.26496491E-004	-3.48612137E+001	-3.55447769E+001	-4.32285690E+001	2.99848175E+001	
1.52576843E+003	-3.48559341E+001	3.26893758E-004	-3.48559341E+001	-3.55597534E+001	-4.31063271E+001	2.99859562E+001	
1.52577344E+003	-3.48488655E+001	3.27426242E-004	-3.48488655E+001	-3.55575638E+001	-4.30716324E+001	2.99871521E+001	
1.52577844E+003	-3.48527832E+001	3.27130983E-004	-3.48527832E+001	-3.55555000E+001	-4.31094360E+001	2.99889431E+001	
1.52578333E+003	-3.48285294E+001	3.28963040E-004	-3.48285294E+001	-3.55389595E+001	-4.30415344E+001	2.99893303E+001	
1.52578821E+003	-3.48405037E+001	3.28057358E-004	-3.48405037E+001	-3.55555115E+001	-4.30278244E+001	2.99868755E+001	
1.52579321E+003	-3.49047890E+001	3.23237211E-004	-3.49047890E+001	-3.56207428E+001	-4.30868149E+001	2.99872971E+001	
1.52579822E+003	-3.48963280E+001	3.23867425E-004	-3.48963280E+001	-3.56164856E+001	-4.30549965E+001	2.99897881E+001	
1.52580310E+003	-3.48405342E+001	3.28055059E-004	-3.48405342E+001	-3.55541458E+001	-4.30356598E+001	2.99883270E+001	
1.52580811E+003	-3.48401413E+001	3.28084745E-004	-3.48401413E+001	-3.55439224E+001	-4.30907288E+001	2.99862537E+001	
1.52581299E+003	-3.48516884E+001	3.27213522E-004	-3.48516884E+001	-3.55513992E+001	-4.31254959E+001	2.99875221E+001	
1.52581799E+003	-3.48587646E+001	3.26680718E-004	-3.48587646E+001	-3.55564537E+001	-4.31441727E+001	2.99886799E+001	
1.52582288E+003	-3.48827057E+001	3.24884866E-004	-3.48827057E+001	-3.55880737E+001	-4.31242943E+001	2.99872322E+001	
1.52582788E+003	-3.48629341E+001	3.26367241E-004	-3.48629341E+001	-3.55723991E+001	-4.30813675E+001	2.99855137E+001	
1.52583289E+003	-3.48146133E+001	3.30018840E-004	-3.48146133E+001	-3.55128937E+001	-4.30966034E+001	2.99864788E+001	
1.52583777E+003	-3.48218765E+001	3.29467206E-004	-3.48218765E+001	-3.55267334E+001	-4.30663872E+001	2.99879532E+001	
1.52584265E+003	-3.48633652E+001	3.26334644E-004	-3.48633652E+001	-3.55917892E+001	-4.29765167E+001	2.99861202E+001	
1.52584766E+003	-3.48795624E+001	3.25119996E-004	-3.48795624E+001	-3.56066093E+001	-4.30002441E+001	2.99850235E+001	
1.52585266E+003	-3.48714714E+001	3.25726432E-004	-3.48714714E+001	-3.55831490E+001	-4.30774612E+001	2.99880600E+001	
1.52585767E+003	-3.48672180E+001	3.26045440E-004	-3.48672180E+001	-3.55730515E+001	-4.31061745E+001	2.99885960E+001	
1.52586243E+003	-3.48628273E+001	3.26375157E-004	-3.48628311E+001	-3.55650482E+001	-4.31223335E+001	2.99853306E+001	
1.52586743E+003	-3.48278351E+001	3.29015806E-004	-3.48278351E+001	-3.55378952E+001	-4.30429001E+001	2.99857807E+001	
1.52587244E+003	-3.48164902E+001	3.29876319E-004	-3.48164902E+001	-3.55415497E+001	-4.29480743E+001	2.99897461E+001	
1.52587744E+003	-3.48700027E+001	3.25836387E-004	-3.48700027E+001	-3.55896568E+001	-4.30314827E+001	2.99910793E+001	
1.52588232E+003	-3.48753052E+001	3.25438945E-004	-3.48753052E+001	-3.55834656E+001	-4.31011047E+001	2.99885712E+001	
1.52588721E+003	-3.48180885E+001	3.29754752E-004	-3.48180885E+001	-3.55295258E+001	-4.30254288E+001	2.99858150E+001	
1.52589221E+003	-3.48365097E+001	3.28359019E-004	-3.48365097E+001	-3.55479774E+001	-4.30436745E+001	2.99867077E+001	
1.52589722E+003	-3.48755989E+001	3.25417030E-004	-3.48755989E+001	-3.55780563E+001	-4.31337318E+001	2.99891129E+001	
1.52590222E+003	-3.48301010E+001	3.28844064E-004	-3.48301010E+001	-3.55287819E+001	-4.31098175E+001	2.99886093E+001	
1.52590710E+003	-3.48121796E+001	3.30203853E-004	-3.48121796E+001	-3.55166397E+001	-4.30589142E+001	2.99877567E+001	
1.52591199E+003	-3.48559036E+001	3.26896174E-004	-3.48559036E+001	-3.55682831E+001	-4.30579414E+001	2.99883842E+001	
1.52591699E+003	-3.48570557E+001	3.26809532E-004	-3.48570557E+001	-3.55653419E+001	-4.30821381E+001	2.99874744E+001	
1.52592200E+003	-3.48313217E+001	3.28751543E-004	-3.48313217E+001	-3.55317459E+001	-4.31010666E+001	2.99870510E+001	
1.52592688E+003	-3.48309288E+001	3.28781229E-004	-3.48309288E+001	-3.55389595E+001	-4.30574646E+001	2.99883099E+001	
1.52593188E+003	-3.48498764E+001	3.27349931E-004	-3.48498764E+001	-3.55646591E+001	-4.30384865E+001	2.99876461E+001	
1.52593677E+003	-3.48732986E+001	3.25589470E-004	-3.48732986E+001	-3.55833130E+001	-4.30886116E+001	2.99876747E+001	
1.52594177E+003	-3.48526115E+001	3.27143905E-004	-3.48526115E+001	-3.55658417E+001	-4.30498810E+001	2.99900303E+001	
1.52594666E+003	-3.48104820E+001	3.30332725E-004	-3.48104820E+001	-3.55262146E+001	-4.29937820E+001	2.99892387E+001	
1.52595166E+003	-3.48217735E+001	3.29475180E-004	-3.48217735E+001	-3.55295906E+001	-4.30494919E+001	2.99871788E+001	
1.52595667E+003	-3.48273849E+001	3.29049741E-004	-3.48273849E+001	-3.55393753E+001	-4.30316086E+001	2.99883080E+001	
1.52596155E+003	-3.47981453E+001	3.31272517E-004	-3.47981453E+001	-3.55167236E+001	-4.29655800E+001	2.99889755E+001	
1.52596643E+003	-3.48152313E+001	3.29971954E-004	-3.48152313E+001	-3.55234756E+001	-4.30405617E+001	2.99887257E+001	
1.52597144E+003	-3.48418503E+001	3.27955553E-004	-3.48418503E+001	-3.55460205E+001	-4.30902519E+001	2.99905090E+001	
1.52597644E+003	-3.48305702E+001	3.28808383E-004	-3.48305740E+001	-3.55413017E+001	-4.30418816E+001	2.99916153E+001	
